system:index,B11_t15,B12_t15,B2_t15,B3_t15,B4_t15,B5_t15,B6_t15,B7_t15,B8A_t15,B8_t15,class,class_name,zone,.geo
442_0,3338.0,2345.0,1098.0,1480.0,1908.0,2344.0,2908.0,3121.0,3351.0,3062.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62537420281042,34.046778088828745]}"
452_0,1201.0,543.0,660.0,696.0,465.0,714.0,2376.0,3546.0,3632.0,3300.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6079468862985,34.16319974965064]}"
453_0,1909.0,899.0,568.0,723.5,471.0,865.0,3202.0,4441.5,4644.5,4276.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53608166356894,34.182244033673975]}"
469_0,3449.0,2451.0,1166.0,1534.0,2024.0,2479.0,2926.0,3193.0,3348.0,3208.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62753015949231,34.04839505634016]}"
470_0,1892.0,866.0,601.0,766.0,439.0,927.0,3044.0,3753.0,3802.0,3820.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63004544228784,34.11091780011488]}"
476_0,1694.0,760.0,709.0,780.0,492.0,877.0,3291.0,4767.0,4950.0,4344.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71592438344967,34.082351374079884]}"
479_0,3226.5,1660.5,914.0,1238.0,978.0,1588.0,3815.0,4623.0,4931.0,4824.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51793569482973,34.309804804018945]}"
490_0,3044.0,1860.0,904.0,1240.0,1360.0,1883.0,3175.0,3594.0,3804.0,3528.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73083641716605,34.00617423798654]}"
497_0,2002.0,880.0,552.0,772.0,420.0,869.0,3165.0,4002.0,4063.0,4048.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62699117032183,34.112894093739946]}"
527_0,952.0,385.0,463.0,460.0,278.0,507.0,2190.0,3150.0,3276.0,2482.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70316830641517,34.039232240442146]}"
537_0,1811.0,787.0,646.0,744.0,436.0,784.0,2808.0,3477.0,3542.0,3664.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62411656141265,34.11073813705806]}"
541_0,2645.0,1635.0,732.0,1036.0,870.0,1299.0,3813.0,5469.0,5654.0,5576.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57003798130866,33.961438136837394]}"
544_0,2026.0,952.0,704.0,836.0,506.0,929.0,3010.0,3733.0,3827.0,3608.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6251945397536,34.11037881094441]}"
560_0,2724.0,1933.0,1404.0,1484.0,1424.0,1874.0,2864.0,3177.0,3317.0,3260.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6582525422092,33.969343311337646]}"
564_0,1208.0,655.0,512.0,576.0,348.0,588.0,2080.0,2640.0,2801.0,2338.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61944532193523,34.11702634404689]}"
575_0,2284.0,1144.0,1072.0,1050.0,670.0,1233.0,4188.0,5921.0,6177.0,5888.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74520946171197,34.09241250526202]}"
590_0,2295.0,1216.0,574.0,816.0,534.0,1024.0,3697.0,5163.0,5358.0,5284.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53482402217118,34.18493897952633]}"
603_0,581.0,260.0,427.0,410.0,221.0,362.0,1314.0,1846.0,1888.0,1746.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69993437139235,34.04965269773793]}"
606_0,2966.0,1739.0,1344.0,1760.0,2222.0,2368.0,3655.0,4431.0,4606.0,4016.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70658190449483,34.04336449074909]}"
613_0,3210.0,2281.0,766.0,1102.0,1078.0,1592.0,3400.0,4373.0,4593.0,4528.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6582525422092,33.997730074315825]}"
626_0,576.0,239.0,429.0,393.0,217.0,330.0,1301.0,1846.0,1860.0,1816.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70460561086976,34.044442469090036]}"
628_0,1232.0,601.0,824.5,646.5,421.5,644.5,1667.0,2135.5,2218.5,2143.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52116962985255,34.29938434672316]}"
631_0,1758.0,1071.0,776.0,807.0,614.0,961.0,2004.0,2467.0,2563.0,2380.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5229662604208,34.22662080870948]}"
638_0,3413.0,2248.0,648.0,988.0,848.0,1690.0,3952.0,5328.0,5624.0,5600.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65699490081143,34.00258097685007]}"
641_0,720.0,359.0,471.0,433.0,223.0,527.0,1419.0,1927.0,1929.0,1862.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70101234973329,34.04911370856746]}"
648_0,3359.0,2193.5,904.0,1266.0,1244.0,1860.5,3591.5,4148.0,4428.0,4200.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82875278313509,34.03114740288507]}"
665_0,3344.0,2250.0,1080.0,1446.0,1844.0,2333.0,2893.0,3174.0,3432.0,3074.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62609285503771,34.0471374149424]}"
685_0,933.0,429.0,448.0,462.0,266.0,470.0,1867.0,2653.0,2759.0,2248.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70226999113105,34.043005164635446]}"
709_0,1646.0,758.0,624.0,730.0,427.0,764.0,2792.0,3526.0,3671.0,3500.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63166240979926,34.110199147887585]}"
711_0,1164.0,617.0,620.0,647.0,421.0,632.0,2326.0,3432.0,3494.0,3256.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60902486463945,34.162481097423345]}"
741_0,2543.0,2007.0,1266.0,1378.0,1432.0,1886.0,2570.0,2893.0,3016.0,2454.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75329429926904,34.153857270695795]}"
744_0,2150.0,1072.0,607.0,804.0,483.0,917.0,3338.0,4188.0,4325.0,4000.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62609285503771,34.111636452342175]}"
771_0,5899.0,5270.0,1846.0,2600.0,3192.0,4031.0,4723.0,5069.0,5400.0,5240.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61028250603721,34.00240131379324]}"
787_0,4190.0,3151.0,1064.0,1560.0,1534.0,2164.0,3351.0,3843.0,4267.0,4008.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60992317992357,33.99593344374758]}"
801_0,4041.0,2863.0,1216.0,1560.0,1716.0,2462.0,2678.0,2941.0,3301.0,3016.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64280151932233,34.024140543668935]}"
814_0,3784.0,2649.0,1470.0,1772.0,1964.0,2557.0,2900.0,3120.0,3436.0,3160.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64495747600422,34.027015152578116]}"
843_0,5135.0,4454.0,1526.0,2194.0,2492.0,3421.0,3917.0,4223.0,4535.0,4364.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61495374551464,33.99880805265676]}"
864_0,2112.0,1405.0,740.0,863.0,946.0,1453.0,1545.0,1717.0,1924.0,1506.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63058443145832,34.024140543668935]}"
901_0,4715.0,4034.0,1494.0,2056.0,2644.0,3260.0,3552.0,3845.0,4087.0,3884.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66040849889109,33.98281804059944]}"
902_0,4119.0,3245.0,1404.0,1974.0,2426.0,3115.0,3480.0,3763.0,4041.0,3884.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73407035218888,34.019109978077864]}"
903_0,3469.0,2200.0,1220.0,1640.0,1520.0,2118.0,3671.0,4178.0,4411.0,3628.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75814520180329,34.14846737899108]}"
924_0,4251.0,3170.0,1476.0,1968.0,2302.0,3063.0,3320.0,3471.0,3783.0,3500.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64603545434517,34.01857098890739]}"
927_0,5694.0,5092.0,1692.0,2222.0,2844.0,3623.0,3967.0,4302.0,4620.0,4252.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6169300391397,34.00024535711135]}"
938_0,4076.0,3032.0,1500.0,1972.0,2264.0,2942.0,3212.0,3415.0,3697.0,3488.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64693376962929,34.019109978077864]}"
946_0,6221.0,5544.0,1968.0,2722.0,3240.0,4107.0,4886.0,5309.0,5636.0,5464.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61046216909403,34.00347929213419]}"
948_0,2568.0,1906.0,1128.0,1238.0,1268.0,1841.0,2258.0,2585.0,2887.0,2100.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74646710310974,34.15331828152532]}"
953_0,3888.0,2862.0,1284.0,1630.0,1802.0,2464.0,2705.0,2923.0,3269.0,2966.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65052703076577,34.02467953283941]}"
985_0,3050.0,1965.0,1306.0,1386.0,1570.0,1916.0,2171.0,2316.0,2636.0,2452.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65501860718636,33.97581118138331]}"
1000_0,5778.0,5090.0,1700.0,2464.0,3024.0,4001.0,4809.0,5230.0,5424.0,5308.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6117198104918,34.00024535711135]}"
1008_0,3895.0,2736.0,1132.0,1508.0,1560.0,2353.0,2639.0,2855.0,3187.0,2950.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6454964651747,34.02342189144164]}"
1028_0,6486.0,5820.0,2214.0,2994.0,3496.0,4397.0,5107.0,5502.0,5820.0,5640.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61136048437815,34.00563524881608]}"
1062_0,4546.0,3506.0,1598.0,1996.0,2414.0,3309.0,3597.0,3830.0,4154.0,3708.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75922318014423,34.14828771593425]}"
1075_0,2444.0,1718.0,1009.0,1148.0,1384.0,1724.0,1877.0,2119.0,2352.0,1722.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74610777699608,34.159786151570984]}"
1082_0,3240.0,2292.0,1306.0,1678.0,1986.0,2725.0,2848.0,2963.0,3208.0,3140.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80431860740703,34.02216425004387]}"
1093_0,5788.0,5248.0,2036.0,2790.0,3284.0,4108.0,4474.0,4857.0,5106.0,5136.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61531307162828,33.99826906348629]}"
1116_0,3137.0,2144.0,1714.0,1868.0,1682.0,2266.0,3038.0,3328.0,3638.0,3576.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76389441962165,34.147389400650134]}"
1121_0,5097.0,4215.0,1640.0,2296.0,2632.0,3287.0,3895.0,4302.0,4575.0,4720.0,2,Cotton,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61585206079876,34.001502998509125]}"
1174_0,2649.5,1967.5,1514.0,1461.0,1627.0,1866.5,1942.5,2115.0,2344.0,1970.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83522065318074,34.10013801670545]}"
1182_0,1132.0,659.0,934.0,1130.0,835.0,1543.0,2432.0,2712.0,2600.0,2520.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60740789712803,34.082351374079884]}"
1192_0,1476.0,905.0,752.0,894.0,816.0,1306.0,1784.0,2019.0,2114.0,1950.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61118082132133,34.08360901547765]}"
1214_0,2523.0,1597.0,1500.0,1394.0,1312.0,1570.0,2084.0,2264.0,2450.0,2380.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62231993084441,34.090436211636955]}"
1252_0,3101.0,1972.0,1294.0,1468.0,1794.0,2119.0,2344.0,2638.0,3061.0,2780.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69921571916504,34.2102714705385]}"
1262_0,2377.5,1435.0,892.0,1167.0,1135.0,1689.0,1882.0,2073.0,2215.0,2125.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70891752423354,34.01354042331633]}"
1277_0,1654.0,978.0,856.0,1020.0,954.0,1429.0,2051.0,2291.0,2404.0,2084.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61728936525334,34.085405646045885]}"
1327_0,2247.0,1616.0,755.0,978.0,1024.0,1378.0,1933.0,2160.0,2325.0,2330.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54129189221683,34.165894695503]}"
1336_0,2564.0,1696.0,838.0,1092.0,1068.0,1575.0,1932.0,2151.0,2275.0,2178.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70316830641517,34.00455727047513]}"
1340_0,2430.0,1546.0,948.0,1106.0,1148.0,1565.0,1958.0,2131.0,2358.0,2170.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57794315580891,34.11540937653548]}"
1344_0,2341.0,1394.0,842.0,1014.5,988.0,1445.0,1975.0,2216.0,2352.0,2148.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70658190449483,34.019109978077864]}"
1358_0,1089.0,645.0,880.0,982.0,1030.0,1312.0,1575.0,1793.0,1856.0,1788.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62160127861712,34.078937776000224]}"
1367_0,3617.5,2323.0,1697.0,1812.0,2043.0,2384.0,2605.0,2838.0,3139.5,3065.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81815266278247,34.027015152578116]}"
1370_0,2613.0,1730.5,834.0,1060.0,1044.0,1489.0,2078.0,2363.5,2523.0,2409.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54308852278507,34.18422032729904]}"
1390_0,2828.0,2175.0,885.0,1184.0,1268.0,1718.0,1970.0,2146.0,2295.0,2232.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70801920894942,34.0095878360662]}"
1397_0,2572.0,1797.0,902.0,1160.0,1454.0,1811.0,1969.0,2223.0,2358.0,2230.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.706402241438,34.02324222838482]}"
1405_0,2615.5,1647.0,996.5,1138.0,1381.0,1574.0,1738.5,1978.5,2264.5,1942.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82354255448719,34.025577848123525]}"
1409_0,1947.0,1603.5,1061.0,1223.0,1202.0,1468.0,2512.0,3023.0,3288.0,2213.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59842474428683,34.27548916016558]}"
1422_0,1844.0,1190.0,881.0,1006.0,936.0,1442.0,2058.0,2251.0,2422.0,2274.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61872666970794,34.085225982989066]}"
1435_0,2315.5,1542.0,915.5,1036.0,1278.0,1558.0,1587.5,1751.5,2021.0,1712.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82336289143036,34.029171109260005]}"
1445_0,2837.0,1694.0,970.0,1284.0,1300.0,1997.0,2793.0,3149.0,3340.0,3032.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5786618080362,34.113073756796766]}"
1453_0,3381.0,2447.0,1944.0,2090.0,2110.0,2483.0,2920.0,3151.0,3287.0,3592.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5057186069657,34.223746199800296]}"
1456_0,2167.0,1506.0,1004.0,1094.0,1116.0,1368.0,1617.0,1792.0,2026.0,1632.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63453701870844,34.10678554980793]}"
1474_0,3949.0,2807.0,884.0,1300.0,1298.0,2114.0,3261.0,3761.0,3962.0,3820.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5019456827724,34.16463705410523]}"
1484_0,1978.0,1354.0,1008.0,1132.0,1188.0,1547.0,1814.0,1940.0,2111.0,2014.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62663184420819,34.10588723452381]}"
1548_0,3114.0,2437.0,794.0,1070.0,1190.0,1622.0,2249.0,2539.0,2745.0,2666.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53608166356894,34.13014174719504]}"
1562_0,2560.0,1797.0,779.0,916.5,976.0,1396.0,2028.5,2258.5,2524.5,1984.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52889514129599,34.129063768854095]}"
1564_0,3470.0,2672.0,1078.0,1296.0,1422.0,1814.0,2288.0,2484.0,2677.0,2448.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52727817378457,33.95137700565525]}"
1581_0,2082.0,1327.0,1232.0,1392.0,1306.0,1707.0,2204.0,2338.0,2417.0,2348.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61908599582158,34.08468699381859]}"
1597_0,4452.0,3326.0,1626.0,1986.0,2218.0,2636.0,3352.0,3742.0,3991.0,4016.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50625759613617,34.22662080870948]}"
1632_0,2527.0,1551.0,792.0,1036.0,958.0,1630.0,2173.0,2455.0,2635.0,2308.0,3,Rice,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57596686218385,34.11954162684243]}"
