system:index,B11_t35,B12_t35,B2_t35,B3_t35,B4_t35,B5_t35,B6_t35,B7_t35,B8A_t35,B8_t35,class,class_name,zone,.geo
139_0,3068.0,2320.0,804.0,1056.0,1420.0,1779.0,2056.0,2170.0,2508.0,2456.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53482402217118,34.34663573066784]}"
140_0,2665.0,2068.0,742.0,966.0,1284.0,1527.0,1640.0,1803.0,2001.0,1952.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58279405834315,33.973116235530945]}"
141_0,2074.0,1426.0,533.0,799.0,754.0,1416.0,2274.0,2545.0,2770.0,2798.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6613068141752,34.0667206881362]}"
142_0,2725.0,2107.0,700.0,978.0,1352.0,1758.0,1941.0,2091.0,2331.0,2310.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76623003936037,34.22212923228888]}"
145_0,2239.5,1583.5,646.0,824.0,1112.0,1391.0,1525.0,1637.0,1849.5,1794.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81581704304377,34.078758112943405]}"
146_0,2212.0,1358.0,581.0,1016.0,1004.0,1731.0,2774.0,2984.0,3180.0,3076.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73209405856382,33.97113994190588]}"
147_0,2244.0,1470.0,592.0,921.0,906.0,1526.0,2382.0,2562.0,2737.0,2818.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78437600809957,34.00329962907736]}"
148_0,2450.0,1874.0,678.0,894.0,1312.0,1535.0,1632.0,1760.0,1997.0,1980.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51021018338629,34.10229397338733]}"
149_0,1694.0,1151.0,548.0,734.0,957.0,1268.0,1587.0,1754.0,1930.0,1932.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68071042431218,34.221051253947934]}"
150_0,2274.0,1802.0,622.0,810.0,1160.0,1342.0,1391.0,1534.0,1711.0,1678.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53823762025083,34.01875065196422]}"
152_0,2042.0,1167.0,517.0,856.0,708.0,1589.0,2977.0,3222.0,3415.0,3484.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73227372162064,33.96754668076941]}"
153_0,2860.0,1993.0,789.0,1011.0,1188.0,1669.0,2395.0,2625.0,2821.0,2852.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7326330477343,34.17739313113972]}"
154_0,2532.0,1754.0,654.0,842.0,1122.0,1455.0,1729.0,1905.0,2175.0,2088.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65717456386825,33.96628903937164]}"
155_0,1562.0,892.0,457.0,833.0,586.0,1465.0,3067.0,3409.0,3701.0,3760.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54308852278507,34.34447977398596]}"
156_0,2874.0,2137.0,856.0,1152.0,1520.0,1913.0,2099.0,2302.0,2524.0,2564.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65807287915237,34.05360528498806]}"
157_0,2235.0,1720.0,629.0,866.0,1146.0,1416.0,1536.0,1685.0,1846.0,1792.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70819887200624,34.14343681340001]}"
159_0,2310.0,1354.0,524.0,950.5,653.5,1545.0,3283.0,3658.5,3769.5,4022.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84043088182864,34.020547282532455]}"
160_0,2296.0,1409.0,583.0,960.0,755.0,1521.0,3124.0,3427.0,3643.0,3580.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67172727147098,34.0629477639429]}"
161_0,2445.0,1930.0,670.0,898.0,1019.0,1384.0,1705.0,1838.0,2063.0,2010.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72185326432486,34.099239701421325]}"
162_0,2440.0,1817.0,666.0,841.0,1118.0,1437.0,1663.0,1835.0,2096.0,2082.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57417023161561,34.03833392515802]}"
163_0,2214.0,1400.0,596.0,888.0,830.0,1427.0,2518.0,2779.0,2938.0,2986.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78239971447451,34.0178523366801]}"
164_0,2301.0,1714.0,586.0,789.0,978.0,1263.0,1478.0,1630.0,1817.0,1826.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64441848683376,34.11217544151265]}"
165_0,3037.5,2122.5,734.0,1084.0,1247.0,1811.0,2357.5,2577.0,2823.5,2786.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52063064068209,34.27764511684747]}"
168_0,2349.5,1471.5,647.5,954.0,1138.0,1670.5,2214.0,2421.0,2701.0,2672.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55027504505803,34.25033633221023]}"
170_0,2319.0,1661.0,580.0,816.0,1048.0,1352.0,1720.0,1950.0,2074.0,2096.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53141042409152,34.01066581440714]}"
171_0,2421.0,1518.0,434.0,818.0,735.0,1423.0,2367.0,2601.0,2842.0,2972.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55889887178557,34.34645606761102]}"
174_0,2703.0,2091.0,762.0,1010.0,1454.0,1677.0,1787.0,1915.0,2138.0,2138.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.538057957194,34.11271443068312]}"
176_0,2129.0,1411.0,629.0,790.0,1130.0,1281.0,1431.0,1571.0,1817.0,1852.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60147901625284,34.17972875087844]}"
177_0,2810.0,2125.0,839.0,1120.0,1578.0,1954.0,2105.0,2273.0,2487.0,2462.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66741535810722,34.039232240442146]}"
