system:index,B11_t14,B12_t14,B2_t14,B3_t14,B4_t14,B5_t14,B6_t14,B7_t14,B8A_t14,B8_t14,class,class_name,zone,.geo
27_0,2741.0,1480.0,469.0,830.0,544.0,1154.0,4159.0,5423.0,5617.0,5612.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7897658998043,34.14199950894542]}"
28_0,3441.0,2528.5,745.0,1117.5,901.0,1628.0,4088.5,5091.0,5198.0,5256.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81402041247551,34.14056220449083]}"
30_0,5776.0,4995.0,1960.0,2510.0,3108.0,3692.0,4482.0,4909.0,5246.0,4964.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53212907631881,34.00994716217985]}"
31_0,1568.5,787.0,557.5,680.0,468.0,775.5,3041.0,4412.5,4533.0,4784.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54650212086473,34.11397207208089]}"
32_0,2968.0,1593.0,604.0,1021.0,762.0,1493.0,3746.0,4511.0,4629.0,4608.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67082895618687,34.055401915556295]}"
33_0,5749.5,5040.0,2097.0,2578.0,3148.0,3651.5,4037.5,4343.5,4780.5,4614.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58584833030916,34.0336626856806]}"
34_0,2709.0,1426.0,956.0,1294.0,1108.0,1530.0,3826.0,4762.0,4970.0,5044.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51524074897736,34.09367014665979]}"
35_0,3765.5,3383.0,1188.0,1674.0,2194.0,2805.5,3028.5,3170.5,3388.5,3138.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96062546684382,34.31142177153036]}"
36_0,4075.0,2748.0,1520.0,1896.0,2004.0,2562.0,3739.0,4113.0,4394.0,4540.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57812281886574,33.97976376863343]}"
37_0,4314.0,3340.0,1390.0,1750.0,1922.0,2379.0,3720.0,4239.0,4593.0,4376.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52979345658011,34.04102887101038]}"
38_0,2517.0,1240.0,476.0,775.0,491.0,1046.0,3937.0,5254.0,5442.0,5468.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73712462415489,34.02432020672576]}"
39_0,4566.5,3301.0,884.0,1200.0,1213.0,1741.5,3276.5,3856.5,4196.0,4000.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52242727125032,34.22482417814124]}"
40_0,1208.0,731.0,642.0,653.0,528.0,706.0,1379.0,1794.0,1860.0,1910.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52548154321633,34.34879168734973]}"
41_0,1900.0,947.0,538.0,718.0,602.0,795.0,3382.0,4700.0,4880.0,4772.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53374604383023,34.11469072430818]}"
42_0,5997.0,5199.0,1546.0,2226.0,2622.0,3300.0,4287.0,4796.0,5059.0,4728.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52691884767093,34.277106127676994]}"
44_0,2875.5,1649.0,611.5,940.0,632.5,1249.0,4187.5,5561.5,5693.5,5844.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81581704304377,34.13247736693375]}"
47_0,1001.0,500.0,324.0,401.0,284.0,462.0,1471.0,1967.0,1988.0,1954.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73281271079111,34.02575751118035]}"
48_0,3365.0,2172.0,762.5,1111.0,1000.0,1627.5,4250.5,5469.0,5649.0,5592.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77988443167898,34.20218663298142]}"
49_0,2688.0,2062.0,853.0,1168.0,1140.0,1636.0,3042.0,3543.0,3706.0,3592.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84761740410158,34.341245838963125]}"
51_0,2281.0,1166.0,456.5,699.0,428.5,899.0,3586.0,5096.0,5231.0,5408.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63992691041315,34.15188097707073]}"
52_0,2806.0,2103.0,817.0,1090.0,1199.0,1542.0,2792.0,3278.0,3441.0,3386.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71897865541567,34.14613175925237]}"
53_0,1654.0,994.0,646.0,778.0,752.0,1076.0,2027.0,2377.0,2468.0,2490.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63561499704939,34.11055847400123]}"
54_0,4429.5,3545.5,1039.0,1536.0,1680.0,2317.5,3868.5,4347.0,4669.0,4494.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70873786117672,34.14181984588859]}"
55_0,4882.0,3892.5,1274.5,1827.0,1848.0,2817.5,4376.5,4908.0,5194.0,4986.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73586698275712,34.14325715034318]}"
56_0,5296.0,4294.5,1586.0,2223.0,2577.0,3201.0,4872.0,5447.0,5698.5,5712.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62573352892407,34.32058458742838]}"
58_0,5943.0,4944.0,1588.0,2230.0,2500.0,3387.0,4812.0,5496.0,5801.0,5444.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62465555058313,33.98335702976991]}"
59_0,1781.5,837.0,646.0,775.0,478.0,878.0,3238.0,4431.5,4527.5,4324.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52116962985255,34.09331082054614]}"
60_0,2601.5,1872.5,556.0,862.0,749.0,1245.5,3000.5,3661.5,3822.5,3651.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75329429926904,34.18457965341268]}"
62_0,4453.0,3259.0,976.0,1328.0,1394.0,2080.0,4086.0,5067.0,5337.0,4984.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78581331255417,34.002221650736416]}"
63_0,2464.0,1320.0,479.0,720.0,489.0,1005.5,3563.0,4715.0,4853.5,4708.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6544796180159,34.17811178336702]}"
64_0,3045.0,2330.5,1130.0,1483.0,1706.0,2015.5,2738.0,3053.0,3263.5,3092.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55368864313769,34.00473693353195]}"
67_0,3730.0,2765.5,1265.0,1492.0,1488.0,1818.5,2834.5,3366.5,3620.0,3642.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64693376962929,33.955509255962205]}"
69_0,2555.5,1272.0,469.0,733.0,422.5,980.5,4145.5,5852.0,6053.5,5986.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67298491286876,34.06366641617019]}"
70_0,3054.0,1929.0,1526.0,1686.0,1656.0,1955.0,2902.0,3262.0,3397.0,3628.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73784327638218,34.08917857023919]}"
71_0,3648.5,2602.0,1128.0,1457.0,1468.0,2057.5,3533.5,4297.5,4596.5,4456.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72005663375661,34.147928389820606]}"
74_0,3425.0,1995.0,1106.0,1452.0,1228.0,1880.0,4358.0,5251.0,5552.0,5504.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67244592369828,34.0426458385218]}"
77_0,3061.0,1869.0,561.0,898.0,708.0,1276.0,3905.0,5069.0,5384.0,5340.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69759875165363,34.228956428448186]}"
78_0,5345.5,4654.0,1517.0,2053.0,2337.0,3108.0,3659.5,3929.5,4262.0,4034.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74107721140501,34.14774872676378]}"
80_0,2815.0,1599.0,455.0,747.0,536.0,1096.0,3848.0,5106.0,5351.0,5348.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69975470833552,34.190149208174226]}"
81_0,3473.0,2522.0,1243.5,1545.0,1592.0,1977.5,3185.5,3749.5,4025.0,3784.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71718202484743,34.1493656942752]}"
82_0,1509.0,898.5,409.5,536.0,395.0,671.5,2056.0,2720.0,2776.0,2655.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6402862365268,34.14918603121837]}"
83_0,3304.5,2080.0,664.0,984.5,855.0,1398.0,4027.5,5321.5,5520.5,5434.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80539658574797,34.100677005875916]}"
85_0,3262.5,2205.0,753.0,1099.0,1117.0,1538.5,3577.5,4459.0,4618.0,4568.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68071042431218,34.191227186515164]}"
86_0,1659.0,798.0,407.0,634.0,494.0,915.0,2031.0,2405.0,2466.0,2198.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64495747600422,34.11361274596724]}"
87_0,3939.5,2821.0,1429.0,1655.0,1547.0,2290.5,3912.5,4587.5,4830.0,4820.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6613068141752,34.05486292638582]}"
88_0,5074.5,4472.5,1270.0,1773.0,2237.0,2829.0,3573.0,3903.0,4198.5,3966.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62681150726502,34.185118642583156]}"
89_0,4685.0,3599.5,1226.0,1680.0,1656.0,2507.5,4448.5,5194.0,5473.0,5350.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62267925695807,34.31555402183731]}"
91_0,2567.0,1797.0,830.0,1031.5,998.5,1398.0,2776.5,3282.0,3476.5,3287.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5425495336146,34.04462213214686]}"
92_0,2531.0,1404.0,578.0,800.0,786.0,1467.0,3163.0,3661.0,3955.0,4004.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71376842676779,34.08342935242082]}"
94_0,2242.0,1010.0,510.0,732.0,437.0,895.0,3871.0,5832.0,6005.0,6032.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6169300391397,34.16230143436652]}"
95_0,3299.5,2229.5,723.0,1057.0,976.0,1669.5,3124.0,3746.5,3807.0,3732.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66238479251615,34.12367387714938]}"
96_0,3433.0,2600.0,738.0,988.0,878.0,1530.0,3757.0,5047.0,5180.0,5128.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50014905220416,34.17829144642385]}"
97_0,5294.0,4579.0,1886.0,2404.0,2942.0,3546.0,4178.0,4538.0,4907.0,4552.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53751896802353,34.020547282532455]}"
100_0,3783.0,2616.0,1748.0,1886.0,2004.0,2586.0,3690.0,4223.0,4703.0,4532.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77359622469014,34.09870071225085]}"
102_0,4322.5,3315.5,989.0,1415.0,1388.0,1997.0,3209.5,3744.0,4043.5,3832.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73820260249583,34.14900636816155]}"
103_0,3595.0,2552.0,660.0,1000.0,1052.0,1623.0,2978.0,3509.0,3812.0,3528.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.99691740432226,34.34142550201995]}"
104_0,3195.0,1918.0,1428.0,1888.0,1812.0,2147.0,3041.0,3329.0,3562.0,3664.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52799682601186,34.27728579073381]}"
106_0,3326.5,2285.5,663.5,905.0,849.0,1353.0,3352.0,4280.0,4539.0,4418.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60273665765061,34.168948967469]}"
107_0,5871.0,4859.0,1648.0,2303.0,2622.0,3522.5,5039.0,5650.0,5769.5,5916.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83432233789662,34.0268354895213]}"
108_0,2985.0,1778.0,602.0,975.0,808.0,1350.0,3903.0,4857.0,5049.0,5072.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80755254242986,34.110199147887585]}"
111_0,1049.0,783.0,397.0,459.0,417.0,567.0,1302.0,1743.0,1865.0,1280.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6282488117196,34.056300230840414]}"
112_0,1677.0,1229.0,508.0,643.0,620.0,976.0,1674.0,2025.0,2241.0,1818.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61279778883275,33.99072321509969]}"
113_0,3079.0,1673.0,569.0,1158.0,620.0,1684.0,4638.0,5286.0,5537.0,5660.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64513713906105,34.11576870264913]}"
114_0,2708.0,2350.0,739.0,1092.0,1469.0,1798.0,2126.5,2305.0,2490.0,2404.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.93134038858153,34.313398065155425]}"
115_0,4304.0,3266.5,1022.0,1443.0,1461.0,2319.5,3773.0,4326.0,4598.5,4302.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73604664581394,34.144335128684126]}"
116_0,3501.0,1966.0,736.0,1082.0,826.0,1451.0,4874.0,6390.0,6738.0,6764.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53410536994387,34.34609674149737]}"
118_0,3912.5,2903.5,870.0,1250.0,1407.0,2357.0,3538.5,3873.5,4280.5,3862.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94373713950237,34.333161001406054]}"
119_0,4075.0,3132.5,1172.0,1622.0,1866.0,2461.0,3543.5,3944.5,4191.0,4164.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62986577923103,34.178650772537495]}"
120_0,4980.5,3891.5,1116.0,1586.0,1615.0,2349.0,3827.5,4353.5,4753.5,4594.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.738022939439,34.150982661786614]}"
121_0,2934.0,2054.0,746.5,1023.5,984.0,1423.0,2988.5,3549.5,3689.0,3614.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62375723529901,34.11073813705806]}"
122_0,3693.0,2608.0,1120.0,1407.0,1429.0,1901.0,3551.0,4469.5,4810.5,4386.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79892871570232,34.117385670160544]}"
123_0,5015.0,3943.0,1352.0,1924.0,2404.0,3008.0,3966.0,4369.0,4683.0,4552.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.97410019610562,34.15960648851416]}"
125_0,3622.0,2336.0,704.0,1188.0,983.0,1759.0,3440.0,3928.0,4143.0,4208.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54075290304637,34.04965269773793]}"
126_0,5436.5,4474.0,1253.0,1877.0,2116.0,2784.0,4380.5,5103.5,5376.0,5080.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51595940120467,34.269919605404034]}"
127_0,3851.0,2801.0,1103.0,1527.0,1529.5,2159.0,3856.5,4475.5,4666.0,4614.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60758756018485,33.992699508724755]}"
128_0,5001.0,3699.0,1226.0,1676.0,1716.0,2575.0,4733.0,5852.0,6236.0,5864.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52170861902303,34.34609674149737]}"
129_0,3432.0,2985.5,937.0,1286.0,1406.0,1911.0,2700.0,2997.0,3199.0,2988.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.509491531159,34.05126966524934]}"
130_0,2671.5,2035.5,845.5,1130.0,1162.0,1588.5,2259.5,2572.0,2818.5,2592.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89792306001229,34.328130435814984]}"
133_0,4245.0,3323.0,881.0,1243.0,1517.0,2042.0,3270.5,3775.5,4140.0,3998.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66328310780027,34.18422032729904]}"
134_0,3888.0,2426.0,1832.0,2110.0,2122.0,2431.0,4151.0,4834.0,5259.0,5072.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50068804137463,34.33944920839489]}"
136_0,1800.0,1176.0,445.0,630.0,511.5,1008.0,2026.0,2410.0,2486.0,2252.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.90385194088748,34.32938807721275]}"
137_0,2723.0,2034.0,701.0,930.0,939.0,1332.5,2545.5,3049.5,3237.5,3123.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63417769259479,34.111636452342175]}"
139_0,4079.0,2707.0,975.0,1324.0,1192.0,2129.0,4621.0,5759.0,6101.0,6432.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53482402217118,34.34663573066784]}"
140_0,4691.0,3603.5,1326.0,1854.0,1873.0,2639.0,4179.0,4678.5,4995.0,4874.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58279405834315,33.973116235530945]}"
141_0,3551.0,2213.0,692.5,1040.5,849.0,1581.0,4156.5,5288.5,5574.0,5334.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6613068141752,34.0667206881362]}"
142_0,3822.0,2957.5,1150.0,1532.0,1762.0,2374.5,3887.5,4690.5,4943.0,4430.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76623003936037,34.22212923228888]}"
143_0,3537.0,2443.0,722.0,1102.0,1160.0,1898.0,3139.0,3630.0,3927.0,3588.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.98883256676518,34.34016786062218]}"
145_0,796.0,496.0,376.0,358.0,280.0,406.0,929.0,1276.0,1230.0,1020.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81581704304377,34.078758112943405]}"
147_0,4731.0,3677.0,1170.0,1614.0,1778.0,2523.0,4125.0,4777.0,5140.0,4776.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78437600809957,34.00329962907736]}"
148_0,1728.5,829.0,434.0,612.0,377.0,788.0,3221.5,4664.5,4771.5,4688.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51021018338629,34.10229397338733]}"
149_0,4267.0,3304.0,912.0,1337.0,1484.0,2123.0,3841.0,4537.5,4831.5,4634.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68071042431218,34.221051253947934]}"
150_0,5200.5,4267.0,1287.0,1795.0,2041.0,2699.0,4231.0,4883.5,5178.0,5010.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53823762025083,34.01875065196422]}"
152_0,4405.0,3258.0,1156.0,1606.0,1610.0,2330.0,4553.0,5553.0,5801.0,5468.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73227372162064,33.96754668076941]}"
153_0,2963.5,1838.0,593.0,873.5,668.0,1250.5,3860.5,5112.0,5248.5,5178.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7326330477343,34.17739313113972]}"
154_0,5550.0,5089.0,1568.0,2046.0,2492.0,3172.0,4068.0,4524.0,4903.0,4476.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65717456386825,33.96628903937164]}"
155_0,3707.0,2664.0,1378.0,1726.0,1764.0,2108.0,3401.0,3900.0,4228.0,4176.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54308852278507,34.34447977398596]}"
156_0,3511.0,2572.0,800.0,1074.0,1136.0,2137.0,3630.0,4482.0,4616.0,4080.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.65807287915237,34.05360528498806]}"
157_0,4615.0,3795.5,1275.0,1824.0,2128.0,2780.5,3962.0,4381.5,4582.5,4602.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70819887200624,34.14343681340001]}"
159_0,5165.5,3932.5,1290.0,1885.0,1885.0,2768.5,5014.0,5909.5,6098.5,5802.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84043088182864,34.020547282532455]}"
160_0,1941.5,951.0,429.0,615.5,339.0,754.0,3233.5,4644.5,4758.5,4492.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67172727147098,34.0629477639429]}"
161_0,3612.5,2336.5,828.5,1221.5,1149.0,1782.0,4430.0,5439.5,5688.0,5562.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72185326432486,34.099239701421325]}"
162_0,4612.0,3734.5,1301.0,1763.0,1945.0,2663.5,3838.5,4258.0,4432.0,4390.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57417023161561,34.03833392515802]}"
163_0,4219.0,3041.0,1066.0,1468.0,1492.0,2220.0,4291.0,5235.0,5470.0,5172.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78239971447451,34.0178523366801]}"
164_0,3946.0,2790.0,1080.0,1572.0,1600.0,2278.0,4034.0,4532.0,4835.0,4796.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64441848683376,34.11217544151265]}"
165_0,6428.0,5578.5,1807.0,2525.0,2907.0,3783.5,4778.0,5296.0,5602.5,5314.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52063064068209,34.27764511684747]}"
166_0,3832.0,3147.5,1207.0,1682.0,2086.0,2810.5,3328.5,3645.0,3811.5,3568.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.92648948604729,34.32848976192863]}"
168_0,2929.0,2110.0,811.5,1100.0,1086.0,1631.5,3292.5,4069.0,4257.0,3708.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55027504505803,34.25033633221023]}"
170_0,5135.0,4349.0,1698.0,2152.0,2556.0,3079.0,3933.0,4327.0,4700.0,4472.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53141042409152,34.01066581440714]}"
171_0,4418.0,3229.0,1200.0,1563.0,1640.0,2271.5,3941.0,4676.0,5033.0,4520.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55889887178557,34.34645606761102]}"
174_0,1378.0,946.0,575.5,749.5,756.0,969.0,2144.0,2765.5,2831.0,2537.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.538057957194,34.11271443068312]}"
