system:index,B11_t20,B12_t20,B2_t20,B3_t20,B4_t20,B5_t20,B6_t20,B7_t20,B8A_t20,B8_t20,class,class_name,zone,.geo
12_0,1685.0,666.0,357.0,522.0,287.0,671.0,3058.0,4694.0,4982.0,4520.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73658563498442,34.026296500350824]}"
13_0,2070.0,890.5,447.5,661.0,399.0,874.5,3344.0,4999.0,5418.5,4854.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89181451608027,34.325974479133095]}"
14_0,1983.5,1044.0,911.0,973.5,499.0,917.0,3347.0,4843.0,5148.5,4502.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81491872775965,34.31267941292813]}"
15_0,2114.0,899.5,542.5,751.0,475.5,946.5,3535.5,5035.5,5491.0,5126.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6740628912097,34.04408314297639]}"
16_0,1635.0,894.5,396.5,666.0,590.5,1000.5,1924.5,2427.5,2743.0,2609.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81402041247551,34.27674680156335]}"
17_0,2189.0,1022.0,513.0,728.0,460.0,1005.0,3363.0,4604.0,4970.0,4488.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70927685034718,34.046778088828745]}"
18_0,1815.0,786.0,550.0,702.0,471.0,795.0,3020.0,4616.0,4914.0,4560.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54991571894438,34.33513729503112]}"
19_0,2092.5,1084.0,775.0,934.0,697.0,1094.0,3000.5,4229.0,4523.0,4256.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81797299972564,34.328669424985456]}"
20_0,1781.0,844.0,541.0,732.0,479.5,931.5,2936.0,4098.5,4355.0,3672.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81222378190728,34.070134286215854]}"
21_0,2841.5,1675.5,580.5,842.0,877.5,1402.0,2499.5,3088.5,3601.5,3336.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7040666216993,34.18781358843551]}"
22_0,2606.0,1514.0,529.5,728.0,523.5,1285.5,3398.0,4687.5,5050.0,4642.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78886758452018,34.3328016752924]}"
23_0,1622.0,657.0,381.0,528.0,394.0,773.0,2932.0,4413.0,4589.0,4396.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89630609250086,34.3290287510991]}"
24_0,2037.0,847.0,412.0,706.0,370.0,973.0,3684.0,5130.0,5524.0,5088.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54434616418284,33.95101767954161]}"
25_0,2164.0,948.0,486.0,858.0,504.0,1129.0,3401.0,4190.0,4586.0,4444.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51218647701135,34.01479806471409]}"
26_0,1715.5,714.5,356.5,563.0,337.5,756.0,3050.5,4499.5,4800.0,4390.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52781716295505,34.040310218783084]}"
27_0,2246.0,986.0,482.0,784.0,560.0,1037.0,3298.0,4972.0,5393.0,4876.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7897658998043,34.14199950894542]}"
28_0,2245.5,1019.0,673.0,788.0,523.5,1114.5,3673.5,5682.5,6174.5,5594.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81402041247551,34.14056220449083]}"
29_0,1353.0,543.0,336.0,482.0,297.0,552.5,2562.0,4026.0,4192.0,3856.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.88283136323908,34.31591334795095]}"
30_0,2245.0,988.0,502.0,744.0,442.0,952.0,3303.0,4892.0,5197.0,4936.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53212907631881,34.00994716217985]}"
31_0,1922.0,766.0,420.0,610.0,385.0,788.0,3353.0,4488.0,4842.0,4448.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54650212086473,34.11397207208089]}"
32_0,1799.5,756.0,351.5,554.0,302.5,685.5,3106.5,4700.0,5027.0,4578.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67082895618687,34.055401915556295]}"
33_0,1839.0,809.0,229.0,398.0,215.0,557.0,2767.0,4563.0,4925.0,4432.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58584833030916,34.0336626856806]}"
34_0,1737.5,679.5,313.5,497.0,291.0,643.0,2911.5,4585.0,4917.0,4358.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51524074897736,34.09367014665979]}"
35_0,2186.5,1017.0,379.5,694.0,407.0,923.0,3352.5,4737.5,4984.5,4544.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.96062546684382,34.31142177153036]}"
36_0,2187.0,943.0,529.0,728.0,454.0,888.0,3480.0,4824.0,5172.0,4840.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57812281886574,33.97976376863343]}"
37_0,1898.0,739.0,388.0,580.0,336.0,727.0,3221.0,4957.0,5343.0,4872.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52979345658011,34.04102887101038]}"
38_0,1660.0,733.0,403.0,576.5,342.0,749.5,2860.0,4279.0,4518.0,4172.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73712462415489,34.02432020672576]}"
39_0,2047.0,882.0,402.5,687.0,350.5,917.5,3371.5,4526.5,4782.5,4462.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52242727125032,34.22482417814124]}"
40_0,2243.5,997.5,443.0,758.0,495.5,1104.0,3708.0,5149.0,5659.5,5188.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52548154321633,34.34879168734973]}"
41_0,2079.5,890.5,466.5,708.5,474.0,969.5,3208.0,4514.5,4963.0,4674.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53374604383023,34.11469072430818]}"
42_0,2221.0,1158.0,515.0,672.0,545.0,934.0,3083.5,4603.0,4914.5,4470.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52691884767093,34.277106127676994]}"
43_0,1279.5,581.0,487.0,600.0,376.5,708.5,2351.0,3579.5,3745.0,3132.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85839718751103,34.30567255371199]}"
44_0,2226.0,984.0,568.5,842.0,547.0,988.0,3536.5,5392.5,5823.5,5368.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81581704304377,34.13247736693375]}"
46_0,1841.5,841.0,471.0,674.5,401.5,867.0,2998.5,4503.0,4834.0,4498.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82048828252118,34.30279794480281]}"
47_0,1996.5,1083.0,475.0,649.5,474.5,965.0,2697.0,3637.5,3855.5,3347.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73281271079111,34.02575751118035]}"
48_0,2046.0,856.0,432.5,636.5,397.5,856.0,3491.0,5289.5,5663.0,5244.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77988443167898,34.20218663298142]}"
49_0,1784.0,918.5,387.0,614.5,395.5,717.5,2902.0,4547.5,4880.5,4464.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.84761740410158,34.341245838963125]}"
51_0,2493.0,1218.0,589.0,845.0,661.5,1257.0,3168.0,4109.5,4565.0,4092.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63992691041315,34.15188097707073]}"
52_0,2221.0,935.5,500.0,823.5,442.0,1052.0,3994.5,5402.5,5749.5,5298.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71897865541567,34.14613175925237]}"
53_0,2166.5,877.5,438.5,692.0,426.5,912.0,3520.0,4856.5,5335.0,5074.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63561499704939,34.11055847400123]}"
54_0,2030.0,860.5,430.0,752.5,402.0,901.5,3799.5,5566.0,5861.0,5458.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70873786117672,34.14181984588859]}"
55_0,1456.0,593.0,523.5,607.0,371.5,647.5,2651.0,4157.5,4348.5,3962.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73586698275712,34.14325715034318]}"
56_0,1817.5,736.0,440.0,626.5,373.0,809.5,3238.5,4842.5,5078.5,4630.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62573352892407,34.32058458742838]}"
58_0,2205.0,961.0,447.0,670.0,401.0,879.0,3360.0,4685.0,5055.0,4692.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62465555058313,33.98335702976991]}"
59_0,1820.0,702.0,385.0,530.0,336.0,673.0,3132.0,5059.0,5395.0,4916.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52116962985255,34.09331082054614]}"
60_0,2608.0,1211.0,672.0,1030.0,672.0,1530.0,3755.0,4380.0,4848.0,4408.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75329429926904,34.18457965341268]}"
62_0,2250.0,960.0,522.0,804.0,498.0,1001.0,3705.0,5295.0,5609.0,5288.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78581331255417,34.002221650736416]}"
63_0,2209.0,921.0,504.0,751.0,462.0,981.0,3626.0,5405.0,5722.0,5240.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6544796180159,34.17811178336702]}"
64_0,1686.5,699.0,312.0,442.5,262.5,560.5,2683.5,4345.5,4603.0,4288.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.55368864313769,34.00473693353195]}"
65_0,1699.5,763.5,420.0,629.0,387.0,778.0,2863.5,3879.5,4098.0,3928.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56536674183124,34.33118470778099]}"
66_0,1837.5,723.5,397.0,571.0,333.5,676.5,3135.5,5049.5,5388.5,4920.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5500953820012,34.332442349178756]}"
67_0,1976.5,806.0,435.5,636.5,376.0,819.5,3450.0,5059.0,5476.5,4970.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64693376962929,33.955509255962205]}"
69_0,1801.0,813.0,409.5,612.0,391.5,818.5,3023.5,4428.5,4789.5,4374.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67298491286876,34.06366641617019]}"
70_0,1970.0,859.5,411.0,638.5,364.0,822.5,3321.0,5028.5,5349.0,4874.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73784327638218,34.08917857023919]}"
71_0,2208.5,932.0,581.0,755.0,443.0,950.5,3742.0,5374.5,5722.0,5250.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72005663375661,34.147928389820606]}"
72_0,1617.0,651.0,355.0,513.0,334.0,670.5,2836.5,4437.5,4793.0,4322.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.70370729558564,34.10606689758064]}"
73_0,2270.0,1162.0,728.5,992.0,799.5,1123.0,3852.0,5571.5,5839.5,5270.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.88319068935273,34.31537435878049]}"
74_0,1824.0,857.0,466.0,678.0,459.0,863.0,3136.0,4725.0,5095.0,4640.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.67244592369828,34.0426458385218]}"
75_0,879.0,556.0,710.0,754.0,596.0,736.0,1418.0,1948.0,2034.0,1864.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.85300729580631,34.18439999035586]}"
77_0,1971.0,769.0,426.0,610.0,338.0,722.0,3480.0,4949.0,5375.0,5004.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69759875165363,34.228956428448186]}"
78_0,2237.0,1013.0,572.0,702.0,480.0,903.0,3399.0,5278.0,5829.0,5440.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74107721140501,34.14774872676378]}"
79_0,2533.5,1300.5,989.0,1209.5,991.0,1521.5,3583.0,4700.5,4994.5,4668.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7628164412807,34.026296500350824]}"
80_0,2456.5,1157.5,509.0,717.0,517.0,1013.0,3025.5,4150.0,4634.0,4148.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69975470833552,34.190149208174226]}"
81_0,2268.0,976.0,468.5,793.5,447.5,1065.5,3895.0,5249.5,5650.0,5142.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71718202484743,34.1493656942752]}"
82_0,2528.0,1249.5,672.0,974.5,734.0,1370.0,3369.5,4237.5,4609.5,4230.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6402862365268,34.14918603121837]}"
83_0,1774.0,717.0,446.0,594.0,360.0,762.0,3043.0,4397.0,4740.0,4284.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80539658574797,34.100677005875916]}"
84_0,1985.5,809.5,482.5,652.5,413.5,838.5,3372.0,5174.0,5594.5,5164.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56518707877441,34.333340664462874]}"
85_0,2070.0,905.0,466.0,763.0,460.0,977.0,3573.0,5270.0,5688.0,5044.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.68071042431218,34.191227186515164]}"
86_0,2481.5,1362.5,457.0,762.0,612.5,1214.5,3819.0,5244.5,5584.5,5210.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64495747600422,34.11361274596724]}"
87_0,1788.0,861.0,339.0,529.0,318.0,761.0,3064.0,4652.0,4992.0,4620.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6613068141752,34.05486292638582]}"
88_0,2286.0,1057.0,585.0,911.5,544.5,1192.5,3773.5,5146.5,5409.5,5090.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62681150726502,34.185118642583156]}"
89_0,2336.5,1013.5,547.0,891.0,524.0,1291.5,3906.5,4911.5,5197.5,4844.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62267925695807,34.31555402183731]}"
90_0,1678.5,764.0,444.0,709.5,447.5,970.0,2684.0,3659.5,3908.5,3512.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.81168479273681,34.29435378113209]}"
91_0,2078.0,845.0,496.0,670.0,417.0,837.0,3474.0,5349.0,5829.0,5176.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.5425495336146,34.04462213214686]}"
92_0,2022.0,1066.0,436.5,789.5,478.0,1309.5,2736.5,3586.5,3730.5,4066.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.71376842676779,34.08342935242082]}"
93_0,2089.0,1042.5,653.5,851.5,618.0,1099.5,3124.5,4207.5,4564.5,4142.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8199492933507,34.293814791961616]}"
94_0,2177.5,1102.5,475.0,731.0,580.5,1045.0,2839.0,3739.0,4095.0,3624.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6169300391397,34.16230143436652]}"
95_0,2178.5,908.5,452.5,678.5,412.5,873.5,3654.5,5295.0,5686.5,5212.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66238479251615,34.12367387714938]}"
96_0,1986.0,854.0,496.0,612.0,445.0,854.0,3051.0,4304.0,4695.0,4432.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50014905220416,34.17829144642385]}"
97_0,2400.0,1295.0,415.0,658.0,436.0,1041.0,3264.0,4391.0,4692.0,4416.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53751896802353,34.020547282532455]}"
100_0,2705.0,1382.0,458.0,758.0,470.0,1211.0,3480.0,4536.0,4879.0,5040.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.77359622469014,34.09870071225085]}"
101_0,2300.5,986.0,559.0,834.5,472.5,1082.0,3841.5,5080.0,5525.5,5128.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.8265968264532,34.0674393403635]}"
102_0,2839.0,1507.0,508.0,692.0,510.0,1249.0,3377.0,4579.0,4894.0,4484.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73820260249583,34.14900636816155]}"
103_0,1920.5,843.0,399.0,669.5,383.5,906.0,3382.0,4761.5,5113.0,4685.5,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.99691740432226,34.34142550201995]}"
104_0,2005.5,877.5,385.0,548.0,337.0,724.5,3056.0,4688.5,4923.0,4676.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52799682601186,34.27728579073381]}"
105_0,2203.5,1128.5,382.5,609.0,393.5,742.5,3130.5,4776.0,5128.0,4708.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83737660986263,34.331005044724165]}"
106_0,2366.0,1063.0,507.0,743.0,476.0,1002.5,3487.0,4950.0,5316.0,4970.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60273665765061,34.168948967469]}"
107_0,1758.0,711.0,404.0,560.0,355.0,712.0,2790.0,4701.0,4982.0,4984.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83432233789662,34.0268354895213]}"
108_0,2260.0,967.0,484.0,725.0,454.0,959.0,3581.0,5242.0,5574.0,5132.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80755254242986,34.110199147887585]}"
109_0,1826.5,816.0,422.5,704.5,424.5,946.5,3007.0,4137.0,4452.0,4036.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.80755254242986,34.29633007475715]}"
110_0,1566.0,675.0,398.0,598.0,386.5,780.5,2795.0,3986.0,4257.0,3712.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.88283136323908,34.32345919633756]}"
111_0,2139.0,1126.0,506.0,884.0,722.0,1172.0,3022.0,4164.0,4679.0,4272.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6282488117196,34.056300230840414]}"
112_0,1794.5,731.0,332.5,508.5,285.0,658.5,3125.5,4834.5,5226.5,4778.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.61279778883275,33.99072321509969]}"
113_0,2040.5,1085.5,615.0,806.5,629.5,941.5,3108.0,4307.0,4569.5,4382.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.64513713906105,34.11576870264913]}"
115_0,1676.0,664.0,559.5,671.5,415.0,759.5,3238.0,5262.5,5481.5,5018.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73604664581394,34.144335128684126]}"
116_0,1855.0,832.0,393.0,626.0,434.0,869.0,3260.0,4326.0,4853.0,4384.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53410536994387,34.34609674149737]}"
117_0,1989.5,968.0,394.0,596.5,374.0,798.5,3145.5,4696.5,5106.5,4672.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83809526208992,34.334598305860645]}"
118_0,2439.0,1224.5,603.0,823.0,494.0,1005.5,3668.5,5059.5,5580.0,4962.5,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94373713950237,34.333161001406054]}"
119_0,2024.0,848.0,500.0,790.0,422.0,1033.0,3888.0,5181.0,5500.0,5240.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62986577923103,34.178650772537495]}"
120_0,1993.0,835.0,509.0,672.5,413.5,820.5,3413.0,5332.5,5660.0,5248.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.738022939439,34.150982661786614]}"
121_0,1923.0,747.0,356.0,616.0,315.0,759.0,3592.0,5258.0,5688.0,5224.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62375723529901,34.11073813705806]}"
122_0,2224.0,1071.0,685.0,901.0,650.5,1092.0,3090.5,4390.0,4739.0,4362.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.79892871570232,34.117385670160544]}"
123_0,1771.5,789.5,646.0,790.0,532.0,940.0,3104.5,4433.5,4787.0,4490.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.97410019610562,34.15960648851416]}"
124_0,2373.5,1070.5,470.0,733.5,425.0,886.0,3557.5,4856.0,5173.0,4754.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.83773593597627,34.061330796431484]}"
125_0,2125.0,944.0,402.5,625.5,352.0,809.0,3286.5,4873.5,5212.5,4828.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.54075290304637,34.04965269773793]}"
126_0,2142.0,861.0,426.5,685.0,399.0,804.5,3556.5,4989.5,5324.5,5096.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.51595940120467,34.269919605404034]}"
127_0,2168.0,914.0,527.0,739.0,437.5,904.0,3751.5,5346.0,5668.5,5224.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60758756018485,33.992699508724755]}"
128_0,1934.0,962.0,428.0,651.0,461.0,899.0,2884.0,3948.0,4282.0,3720.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52170861902303,34.34609674149737]}"
129_0,2036.0,819.0,459.0,664.0,379.0,851.0,3520.0,5211.0,5622.0,5196.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.509491531159,34.05126966524934]}"
130_0,2098.0,907.5,562.0,772.0,563.5,935.0,3539.0,5323.0,5722.5,5158.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.89792306001229,34.328130435814984]}"
132_0,1911.0,769.0,365.5,533.0,294.0,686.5,3252.0,5072.5,5429.5,4928.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82246457614625,34.32561515301945]}"
133_0,2216.0,1002.0,592.0,834.0,546.0,1154.0,3488.0,4569.0,4915.0,4456.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.66328310780027,34.18422032729904]}"
134_0,2151.0,905.5,633.5,888.5,597.0,915.5,3501.5,5175.5,5558.0,5118.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50068804137463,34.33944920839489]}"
135_0,1325.0,660.0,326.0,516.0,426.0,727.0,2260.0,3328.0,3540.0,3156.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.94247949810462,34.14397580257048]}"
136_0,2174.5,1094.0,504.0,777.0,461.0,1018.5,3342.0,4445.5,4748.0,4494.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.90385194088748,34.32938807721275]}"
137_0,2196.5,1026.0,473.0,760.0,469.5,1085.5,3561.5,4632.0,4953.5,4520.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.63417769259479,34.111636452342175]}"
138_0,1814.0,743.5,383.0,602.5,350.5,736.5,3354.5,5292.5,5717.0,5152.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.82767480479414,34.320943913542024]}"
139_0,2240.0,1234.0,474.0,740.0,558.0,1148.0,3014.0,4027.0,4273.0,3980.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53482402217118,34.34663573066784]}"
140_0,1898.0,820.0,308.0,576.0,332.0,811.0,3013.0,4230.0,4515.0,4076.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58279405834315,33.973116235530945]}"
141_0,1819.5,782.5,398.5,556.5,352.0,680.0,2912.0,4633.5,5010.5,4566.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6613068141752,34.0667206881362]}"
142_0,2307.0,973.0,511.0,744.0,484.0,966.0,3486.0,4719.0,5120.0,4776.0,1,Corn,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76623003936037,34.22212923228888]}"
