system:index,B11_t02,B12_t02,B2_t02,B3_t02,B4_t02,B5_t02,B6_t02,B7_t02,B8A_t02,B8_t02,class,class_name,zone,.geo
163_0,3010.5,2052.0,798.5,960.0,1205.0,1797.5,2552.5,2758.0,3014.5,3074.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5962642133231,35.75806870507644]}"
165_0,1175.0,843.0,640.0,686.0,720.0,767.0,830.0,873.0,927.0,1224.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6068643336757,35.720698789257064]}"
170_0,2677.0,1883.0,820.0,969.0,1206.0,1560.0,1924.0,2115.0,2270.0,2336.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5391313612531,35.83927640676084]}"
175_0,3049.5,2494.0,1033.0,1306.0,1664.0,1861.0,1967.5,2074.5,2304.0,2380.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7376590390435,35.49126906569294]}"
178_0,2643.0,1972.0,830.0,970.0,1166.0,1326.0,1406.0,1463.0,1632.0,1852.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6533970653931,35.71638687589329]}"
186_0,1668.0,1324.0,536.0,608.0,831.0,942.0,1097.0,1190.0,1414.0,1212.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64764784757473,35.70003753772232]}"
190_0,2718.0,2139.0,848.0,1126.0,1464.0,1684.0,1777.0,1891.0,2149.0,2118.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55925362361737,35.84843922265886]}"
192_0,2913.5,2167.0,951.5,1198.0,1539.0,1776.5,1904.5,2034.5,2258.0,2245.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74197095240729,35.638772435345366]}"
194_0,1979.0,1399.0,616.5,744.0,862.5,1063.5,1343.5,1456.5,1602.0,1605.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65806830487053,35.765794216519865]}"
198_0,2769.0,1821.0,674.0,932.0,1242.0,1612.0,2017.0,2211.0,2502.0,2476.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57919622292482,35.76615354263351]}"
201_0,1239.0,960.0,474.0,656.0,746.0,908.0,958.0,1025.0,1074.0,1108.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62321367184668,35.760763650928794]}"
202_0,1370.5,910.5,572.0,584.0,673.0,803.0,935.5,999.0,1039.5,1187.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76532714979439,35.5263033617736]}"
208_0,2605.0,1814.0,742.0,940.0,1018.0,1570.0,2337.0,2466.0,2672.0,2776.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75508635555543,35.5300762859669]}"
211_0,2570.0,1756.0,536.0,828.0,1068.0,1549.0,2179.0,2465.0,2818.0,2438.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63381379219929,35.742438019132756]}"
217_0,2617.0,2089.0,754.0,1050.0,1330.0,1600.0,1691.0,1790.0,2000.0,2002.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56051126501514,35.84879854877251]}"
220_0,2312.5,1765.0,937.0,1038.0,1245.0,1531.0,1595.0,1657.5,1772.0,1767.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73514375624798,35.52953729679643]}"
224_0,2661.0,1758.0,778.0,986.0,1130.0,1543.0,2137.5,2357.5,2572.0,2631.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73478443013433,35.54750360247882]}"
226_0,3293.0,2731.0,1088.0,1444.0,1730.0,1990.0,2134.0,2238.0,2443.0,2492.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58099285349307,35.78933007696379]}"
230_0,2927.5,2140.0,875.5,1109.0,1420.0,1658.5,1899.0,2046.5,2273.0,2365.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75634399695319,35.55091720055847]}"
231_0,3434.0,2616.0,877.0,1170.0,1404.0,1817.0,2210.0,2421.0,2620.0,2548.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64477323866555,35.70722405999527]}"
233_0,2421.0,1719.5,802.5,1056.0,1351.0,1618.0,1679.5,1809.5,1993.0,2136.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74125230018,35.614158596560486]}"
242_0,1958.5,1576.5,614.5,802.0,965.0,1177.5,1281.5,1381.5,1510.0,1514.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6172847909715,35.7765739999293]}"
243_0,3278.0,2562.5,1046.0,1300.0,1701.0,1943.5,2089.0,2237.5,2512.5,2485.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62429165018763,35.78214355469084]}"
244_0,2355.0,1761.0,842.0,996.0,1194.0,1378.0,1490.0,1617.0,1798.0,1738.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5955455610958,35.71135631030222]}"
245_0,2830.0,2200.0,851.0,1140.0,1478.0,1743.0,1881.5,2038.5,2290.5,2319.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58674207131143,35.74585161721241]}"
249_0,2127.0,1354.0,597.0,782.0,877.0,1346.0,1903.0,2170.0,2468.0,2500.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64333593421097,35.53295089487609]}"
251_0,2602.0,2060.0,723.5,897.5,1163.0,1335.5,1459.5,1585.5,1769.0,1776.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57200970065188,35.82975426474918]}"
267_0,2837.5,2144.0,916.0,1252.0,1510.0,1765.5,1880.0,2018.5,2206.0,2243.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5903353324479,35.79004872919109]}"
268_0,1778.0,1414.0,668.0,824.0,1060.0,1104.0,1144.0,1230.0,1342.0,1438.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63327480302883,35.79813356674817]}"
271_0,2422.0,1613.0,728.0,860.0,1008.0,1360.0,1649.0,1832.0,2061.0,2084.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63147817246058,35.686203482346876]}"
272_0,2694.5,1997.5,769.0,1043.0,1370.0,1637.0,1730.0,1868.0,2075.5,2072.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60973894258488,35.83226954754471]}"
278_0,2880.0,2211.0,813.0,1074.0,1454.0,1685.0,1847.0,2017.0,2234.0,2196.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58386746240225,35.743875323587346]}"
279_0,2136.5,1727.5,666.0,816.0,1045.0,1141.0,1273.5,1367.5,1515.5,1544.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56895542868587,35.8337068519993]}"
283_0,2059.0,1439.0,693.0,822.0,1080.0,1457.0,1714.0,1793.0,1975.0,1768.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5766809401293,35.72231575676848]}"
285_0,1371.0,1114.5,443.5,604.5,691.0,841.5,896.5,979.5,1152.0,1053.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75814062752143,35.480129956169854]}"
293_0,2506.0,1959.0,732.0,1010.0,1250.0,1448.0,1553.0,1646.0,1807.0,1856.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63237648774471,35.763458596781156]}"
298_0,3624.0,2741.0,1406.0,1514.0,1780.0,2194.0,2603.0,2783.0,3072.0,3096.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64010199918813,35.69788158104043]}"
300_0,3279.0,2426.5,1105.5,1437.0,1711.0,2124.5,2333.0,2496.0,2736.0,2805.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61099658398265,35.76327893372433]}"
303_0,2894.0,2183.0,830.0,1106.0,1388.0,1618.0,1906.0,2067.0,2320.0,2420.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63938334696084,35.79220468587298]}"
304_0,3077.5,2269.5,653.0,899.5,1083.0,1449.0,1873.5,2031.5,2264.0,2347.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.750415116078,35.76777051014493]}"
306_0,2552.5,1871.0,795.0,1037.0,1219.0,1562.5,1958.0,2088.5,2327.5,2403.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57398599427694,35.751241508917126]}"
310_0,2924.0,2133.0,894.0,1100.0,1404.0,1836.0,2044.0,2225.0,2431.0,2486.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63201716163105,35.56942249541134]}"
311_0,2813.5,2018.5,1262.0,1749.0,2288.0,2535.0,2671.5,2711.0,2955.0,3118.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74646252882788,35.64200637036819]}"
314_0,3260.0,2481.5,1108.0,1472.0,1745.0,2195.0,2366.5,2531.0,2775.5,2818.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61117624703948,35.76399758595163]}"
320_0,2994.0,2193.0,1048.0,1394.0,1912.0,2213.0,2401.0,2537.0,2764.0,2880.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71268587414498,35.756990726735495]}"
329_0,2118.0,1372.0,724.0,864.0,1036.0,1334.0,1554.0,1649.0,1821.0,1836.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57470464650423,35.721237778427536]}"
334_0,2512.0,1968.0,1306.0,1394.0,1530.0,1758.0,2146.0,2265.0,2410.0,2548.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64728852146109,35.65602008880046]}"
338_0,2545.0,2214.0,659.0,850.0,1182.0,1286.0,1389.0,1473.0,1682.0,1714.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57488430956106,35.76166196621291]}"
343_0,3054.5,2393.0,953.0,1104.0,1298.0,1537.0,1787.0,1919.0,2095.5,2116.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73855735432763,35.48408254341998]}"
346_0,2804.0,1982.0,891.0,1161.0,1437.0,1769.5,1971.5,2100.0,2336.0,2337.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75257107275989,35.47977063005621]}"
348_0,3436.0,2449.0,1242.0,1548.0,2132.0,2571.0,2914.0,3148.0,3514.0,3428.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59195229995932,35.69033573265382]}"
349_0,1898.0,1547.0,538.0,728.0,855.0,1223.0,1454.0,1568.0,1739.0,1268.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64405458643826,35.77351972796329]}"
350_0,1838.0,1329.0,540.0,720.0,854.0,1086.0,1106.0,1193.0,1343.0,1318.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57901655986801,35.72267508288213]}"
352_0,2883.0,2195.0,1078.0,1280.0,1568.0,1788.0,1939.0,2061.0,2268.0,2320.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.72957420148643,35.49809626185225]}"
359_0,3681.0,2934.0,1778.0,1994.0,2306.0,2465.0,2636.0,2761.0,2987.0,3188.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73999465878222,35.501330196875074]}"
361_0,2507.0,1960.0,734.0,1044.0,1246.0,1448.0,1655.0,1759.0,1941.0,1854.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63650873805165,35.71009866890445]}"
363_0,3118.0,2315.0,828.0,1106.0,1354.0,1610.0,1875.0,2027.0,2230.0,2244.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59267095218662,35.80837436098713]}"
365_0,2955.0,2203.0,778.0,1154.0,1536.0,1855.0,1983.0,2157.5,2354.5,2376.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65681066347275,35.79364199032757]}"
367_0,2688.5,2088.5,972.0,1188.0,1447.0,1667.0,1817.5,1907.0,2198.5,2189.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60111511585734,35.77855029355436]}"
375_0,1768.0,1667.0,498.0,657.0,806.0,1104.0,1470.0,1649.0,1893.0,1470.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62159670433526,35.679915275358034]}"
384_0,1901.5,1536.0,649.0,809.0,976.0,1186.0,1276.5,1347.5,1469.5,1498.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61944074765339,35.776035010758825]}"
390_0,2384.0,1601.0,528.0,794.0,792.0,1405.0,2364.0,2649.0,2884.0,2962.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55925362361737,35.79112670753204]}"
392_0,3302.0,2549.0,1194.0,1494.0,1964.0,2264.0,2377.0,2536.0,2776.0,2840.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58799971270919,35.712613951699986]}"
394_0,1282.0,979.0,565.0,608.0,702.0,834.0,933.0,993.0,1097.0,988.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64621054312015,35.690874721824294]}"
395_0,2431.0,1880.0,656.0,952.0,1178.0,1431.0,1542.0,1597.0,1778.0,1828.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59069465856156,35.82526268832858]}"
400_0,1950.0,1358.0,830.0,1074.0,1162.0,1337.0,1390.0,1444.0,1516.0,1866.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59267095218662,35.73650913825757]}"
401_0,3194.0,2853.0,1046.0,1306.0,1570.0,1863.0,1919.0,1997.0,2211.0,2188.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61099658398265,35.78232321774767]}"
402_0,1879.0,1538.0,674.0,872.0,1076.0,1183.0,1221.0,1343.0,1438.0,1500.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63327480302883,35.797953903691344]}"
403_0,2342.5,1865.0,780.0,979.0,1195.5,1501.0,1663.5,1782.5,1919.5,1740.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7383776912708,35.51552357836417]}"
405_0,2561.0,1804.0,853.0,955.0,1162.0,1578.0,1923.0,2050.0,2207.0,2194.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6316578355174,35.68782044985829]}"
407_0,2412.0,1542.0,636.0,787.5,944.0,1427.0,1978.5,2178.0,2529.5,2485.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63920368390401,35.53277123181926]}"
408_0,2005.0,1404.0,614.0,922.0,1178.0,1336.0,1424.0,1515.0,1630.0,1686.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61045759481219,35.75609241145138]}"
409_0,3269.0,2415.0,786.0,1088.0,1290.0,1731.0,2286.0,2436.0,2715.0,2730.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6541157176204,35.754834770053606]}"
414_0,2757.5,2291.5,855.0,1038.0,1330.0,1655.0,1820.5,1968.0,2246.0,2035.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61297287760772,35.70039686383596]}"
415_0,3426.0,2332.0,976.0,1218.0,1569.0,2033.0,2653.0,2870.0,3164.0,3178.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73676072375939,35.45767207406687]}"
422_0,1545.0,924.0,683.0,863.0,1046.0,1205.0,1298.0,1338.0,1401.0,1662.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74987612690754,35.63535883726571]}"
423_0,2746.0,2035.0,919.0,1176.0,1310.0,1792.0,2381.0,2516.0,2673.0,2800.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62950187883551,35.71459024532505]}"
428_0,3197.5,2380.5,1058.0,1347.0,1640.0,2037.5,2262.0,2481.5,2668.0,2748.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74987612690754,35.493964011545295]}"
435_0,3282.0,2425.0,966.0,1314.0,1666.0,2041.0,2261.0,2472.0,2740.0,2806.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65357672844992,35.771004445167755]}"
436_0,3316.0,2563.5,899.0,1282.0,1811.0,2135.0,2240.5,2392.5,2667.5,2642.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75113376830531,35.771004445167755]}"
442_0,2407.0,1592.0,613.0,894.0,974.0,1622.0,2318.0,2382.0,2550.0,2742.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62914255272187,35.765794216519865]}"
453_0,2932.5,2254.0,831.0,1055.0,1451.0,1835.5,2111.5,2251.5,2496.5,2189.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62195603044891,35.710996984188576]}"
455_0,3236.0,2351.0,807.0,1084.0,1274.0,1677.0,2085.0,2255.0,2444.0,2654.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6541157176204,35.754116117826314]}"
457_0,936.0,677.0,354.0,446.0,525.0,628.0,648.0,681.0,744.0,758.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65699032652958,35.7720824235087]}"
458_0,3026.0,2373.5,1051.0,1349.0,1619.0,1900.5,2029.5,2167.0,2371.0,2371.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58260982100448,35.789150413906974]}"
462_0,3008.5,2362.5,826.5,1169.0,1599.0,1932.5,2066.0,2169.5,2420.0,2430.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74304893074823,35.77621467381565]}"
464_0,1992.0,1572.5,951.5,1124.0,1324.5,1502.5,1559.0,1635.5,1770.0,1762.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61836276931244,35.82885594946505]}"
