system:index,B11_t14,B12_t14,B2_t14,B3_t14,B4_t14,B5_t14,B6_t14,B7_t14,B8A_t14,B8_t14,class,class_name,zone,.geo
16_0,3086.0,2010.0,819.0,1188.0,1074.0,1600.0,3320.0,3851.0,4031.0,3972.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6496241411998,35.47977063005621]}"
18_0,2871.0,1762.0,774.0,972.0,840.0,1421.0,3001.0,3603.0,3761.0,3580.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50751066325209,35.578585311309354]}"
19_0,3101.0,1899.0,832.0,1116.0,1070.0,1536.0,2997.0,3522.0,3799.0,3756.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50589369574067,35.57786665908206]}"
21_0,4775.0,3998.0,2164.0,2610.0,2718.0,3104.0,3703.0,4147.0,4375.0,4100.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52727359950272,35.565110582047566]}"
22_0,2522.0,1419.0,558.0,809.0,616.0,1060.0,3159.0,3884.0,4128.0,4088.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55152811217394,35.75501443311043]}"
24_0,2775.0,1686.0,650.0,922.0,799.0,1299.0,2647.0,3061.0,3246.0,3200.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56374520003797,35.59906689978728]}"
25_0,3505.5,2616.5,1063.0,1380.0,1343.0,1788.0,2993.0,3519.5,3712.0,3503.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56644014589033,35.560259679513315]}"
26_0,6133.0,5355.0,2186.0,2774.0,3124.0,3701.0,4438.0,4808.0,5043.0,4852.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53823304596898,35.833527188942476]}"
27_0,6386.0,5326.0,2172.0,2720.0,3164.0,4141.0,5048.0,5499.0,5800.0,5312.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71070958051992,35.75663140062184]}"
28_0,4055.0,3224.5,1127.5,1465.0,1553.0,2029.5,2815.0,3160.0,3426.0,3415.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49870717346772,35.56636822344533]}"
30_0,3402.0,2454.0,922.0,1258.0,1234.0,1773.0,2793.0,3090.0,3303.0,3308.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55080945994665,35.82903561252188]}"
31_0,2334.0,1343.0,714.0,990.0,899.0,1276.0,2604.0,2960.0,3311.0,3064.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39432293745303,35.672549090028255]}"
33_0,2589.0,1404.0,898.0,1074.0,808.0,1310.0,3439.0,4411.0,4581.0,4592.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46259489904611,35.830652580033295]}"
34_0,4821.0,4153.0,1504.0,1954.0,2082.0,2741.0,4012.0,4404.0,4639.0,4496.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58746072353873,35.84340865706779]}"
36_0,1639.0,811.0,438.0,592.0,443.0,689.0,2301.0,2913.0,2967.0,3320.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47247636717142,35.57732766991159]}"
38_0,4559.0,3884.0,1466.0,1836.0,2024.0,2610.0,3299.0,3823.0,4110.0,4008.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47768659581932,35.732197224893795]}"
40_0,6506.0,6008.0,2184.0,2762.0,3312.0,3942.0,4394.0,4766.0,5101.0,4820.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50463605434291,35.71656653895011]}"
41_0,2269.0,1374.0,784.0,979.0,764.0,1367.0,2367.0,2688.0,2774.0,3420.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63201716163105,35.60212117175329]}"
43_0,3439.0,2190.0,1246.0,1626.0,1534.0,1865.0,3475.0,4064.0,4367.0,4300.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59123364773203,35.59709060616222]}"
44_0,5935.0,5317.0,2280.0,2946.0,3332.0,3942.0,4724.0,5063.0,5226.0,4936.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64046132530177,35.77190276045188]}"
45_0,2214.5,1303.0,595.0,910.0,725.5,1028.0,2402.5,2946.0,3037.5,3130.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30862365934803,35.814482904919146]}"
46_0,2531.0,1735.5,658.5,901.0,929.0,1230.0,2075.0,2365.0,2510.5,2308.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23298551242516,35.542652699944576]}"
47_0,2825.0,1682.0,629.0,902.0,839.0,1329.0,2723.0,3163.0,3382.0,3244.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48936469451287,35.673806731426026]}"
48_0,5053.0,4352.0,2056.0,2462.0,2834.0,3509.0,4195.0,4658.0,4968.0,3904.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63183749857423,35.581459920218535]}"
50_0,4272.0,2999.0,788.0,1182.0,1140.0,1778.0,2792.0,3060.0,3411.0,3332.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50553436962703,35.75968567258785]}"
54_0,2820.0,1692.0,652.0,922.0,725.0,1271.0,3006.0,3490.0,3640.0,3740.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65052245648391,35.491628391806586]}"
55_0,3007.0,1943.0,716.0,1022.0,991.0,1516.0,2853.0,3258.0,3418.0,3408.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51595482692281,35.78717412028191]}"
56_0,6135.5,5170.5,1782.0,2368.0,2723.0,3422.5,4978.5,5545.0,5838.5,5676.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74879814856659,35.5548697878086]}"
57_0,3742.0,2561.0,1312.0,1640.0,1698.0,2038.0,2694.0,2839.0,3164.0,3996.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49313761870617,35.686203482346876]}"
58_0,2573.0,1687.0,643.0,904.0,903.0,1329.0,2204.0,2505.0,2609.0,2678.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39737720941903,35.620806129662974]}"
59_0,4205.0,3042.0,1516.0,1892.0,2008.0,2440.0,3492.0,3853.0,3980.0,4176.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65573268513181,35.694467982960774]}"
60_0,2653.0,1636.0,579.0,802.0,645.0,1084.0,2538.0,3051.0,3187.0,3216.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47930356333073,35.58954475777561]}"
61_0,2909.0,1774.0,642.0,1016.0,896.0,1504.0,3495.0,4068.0,4250.0,4144.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5903353324479,35.676861003392034]}"
62_0,4376.0,3350.0,1262.0,1610.0,1734.0,2280.0,3787.0,4628.0,4841.0,4608.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5039174021156,35.59709060616222]}"
63_0,3148.0,2231.0,770.0,1067.0,1038.5,1442.0,3073.5,3686.5,3883.0,3791.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31581018162099,35.728603963757315]}"
64_0,6308.0,5454.0,2408.0,2998.0,3244.0,3990.0,4866.0,5193.0,5411.0,5260.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65555302207498,35.71998013702977]}"
66_0,5614.0,5172.0,1676.0,2286.0,2676.0,3325.0,3960.0,4434.0,4646.0,4220.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55134844911711,35.6736270683692]}"
67_0,2355.0,1330.0,622.0,835.0,712.0,1137.0,2350.0,2701.0,2851.0,3116.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49026300979699,35.67506437282379]}"
68_0,3077.0,1855.0,578.0,838.0,765.5,1206.5,2696.5,3119.5,3403.0,3327.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3032337676433,35.57373440877511]}"
69_0,4426.0,3663.0,1362.5,1753.0,1953.0,2451.0,3188.0,3510.0,3801.0,3472.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55781631916278,35.62835197804958]}"
71_0,5173.0,4207.0,1888.0,2104.0,2366.0,2914.0,3440.0,3852.0,4024.0,3716.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49385627093348,35.77387905407694]}"
72_0,3230.0,2001.5,617.0,976.0,765.0,1527.5,3218.5,3753.5,4006.0,3936.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74304893074823,35.772441749622345]}"
73_0,3821.5,2962.5,1707.0,2141.0,2042.0,2524.0,3584.5,4033.5,4113.5,4224.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71825542890653,35.604816117605644]}"
74_0,3814.0,2802.0,1060.0,1508.0,1597.0,2312.5,3261.5,3617.5,3819.5,3632.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65663100041593,35.662308295789295]}"
75_0,3129.5,1997.5,1035.0,1507.0,1580.0,1893.0,3305.0,3944.0,4072.0,4030.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49187997730841,35.57355474571828]}"
76_0,6211.5,5274.0,2004.0,2612.0,2926.0,3567.5,4773.5,5351.5,5672.0,5456.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75095410524848,35.550378211388]}"
77_0,3596.0,2644.0,935.0,1243.5,1254.5,1762.0,3479.0,4175.5,4364.0,4244.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2692774499036,35.47725534726067]}"
78_0,3762.0,3703.0,1618.0,2028.0,1880.0,2388.0,3369.0,3918.0,4186.0,3748.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63111884634694,35.49180805486341]}"
80_0,5130.0,4104.0,1414.0,1800.0,1968.0,2565.0,4008.0,4715.0,5039.0,4816.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48541210726275,35.69177303710842]}"
81_0,6733.0,5699.0,2264.0,2846.0,3308.0,4001.0,4813.0,5263.0,5637.0,5284.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54775518798064,35.77531635853153]}"
82_0,3215.0,2327.5,864.0,1083.5,1276.0,1674.0,2744.0,3059.0,3236.0,3168.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30179646318872,35.64685727290244]}"
83_0,4718.5,4429.5,1831.0,2325.0,2655.0,3185.0,3604.5,3908.0,4118.0,3700.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74789983328247,35.453899149873564]}"
86_0,4632.0,4165.0,1288.0,1670.0,1952.0,2442.0,3113.0,3485.0,3745.0,3576.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4857714333764,35.597449932275865]}"
88_0,2258.0,1188.0,469.0,680.0,501.0,949.0,2704.0,3262.0,3458.0,3576.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34096300957633,35.71998013702977]}"
89_0,4193.0,3313.0,1788.0,2246.0,2368.0,2828.0,3388.0,3648.0,3682.0,3872.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65699032652958,35.66715919832354]}"
92_0,5260.0,4501.0,2066.0,2330.0,2530.0,3067.0,3847.0,4240.0,4487.0,4256.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47984255250121,35.818255829112445]}"
93_0,4220.0,3314.5,1223.0,1710.0,1856.0,2425.5,3527.0,3926.5,4146.5,4040.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48469345503545,35.590083746946085]}"
94_0,3776.5,3099.0,865.0,1242.0,1469.0,1867.5,3012.0,3535.5,3824.0,3153.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36629550058849,35.46342129188523]}"
95_0,3548.5,2961.5,1159.0,1491.0,1773.5,2204.0,2705.5,2967.0,3153.5,2615.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2302905665728,35.789689403077446]}"
96_0,1960.0,1066.5,409.0,599.0,497.0,759.5,1694.5,2012.0,2160.0,2457.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27861992885843,35.74136004079181]}"
97_0,5449.5,4345.5,1832.0,2372.0,2557.0,3216.5,4331.5,4950.0,5262.0,4932.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6864550678487,35.70039686383596]}"
98_0,2922.0,2021.0,701.5,912.0,895.0,1359.5,2765.0,3415.0,3581.5,3528.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2468195678006,35.62889096722005]}"
99_0,5408.0,4397.0,1794.0,2406.0,2536.0,3233.0,4520.0,5038.0,5226.0,5020.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61692546485784,35.778909619668006]}"
102_0,3020.5,1998.5,518.5,778.0,734.5,1120.0,2442.5,2898.0,3165.5,3115.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2475382200279,35.726448007075426]}"
104_0,3577.5,2547.0,904.0,1254.0,1223.0,1793.5,3566.0,4204.0,4390.5,4314.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59195229995932,35.8464629290338]}"
105_0,3272.0,2151.0,836.0,1142.0,954.0,1480.0,3423.0,3993.0,4135.0,4200.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63668840110847,35.478692651715264]}"
107_0,5969.5,5188.5,1831.0,2425.0,2709.0,3366.0,4448.5,4917.5,5198.5,4962.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75131343136212,35.53061527513737]}"
108_0,2164.0,1348.0,400.5,666.0,559.0,960.0,2358.5,2749.5,2936.0,2938.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32012209498475,35.84915787488615]}"
109_0,2819.0,1777.0,650.0,874.0,688.0,1133.0,3082.0,4097.0,4238.0,4032.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42774026602227,35.76130264009927]}"
110_0,3058.0,1894.0,772.0,1140.0,1038.0,1612.0,2846.0,3216.0,3452.0,3416.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61243388843725,35.73291587712109]}"
112_0,2229.0,1258.0,525.0,725.0,526.0,983.0,2551.0,2947.0,3155.0,3224.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60129477891417,35.56834451707039]}"
114_0,3203.5,2262.5,649.0,1001.5,965.5,1448.0,2449.0,2700.5,2951.5,2837.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21753448953831,35.7021934944042]}"
115_0,2871.0,2273.5,696.0,947.0,1103.0,1641.5,2888.5,3440.0,3661.0,2983.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29353196257482,35.78016726106578]}"
116_0,4015.0,3579.0,1930.0,2128.0,2184.0,2672.0,3614.0,4116.0,4256.0,3976.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58117251654988,35.65763705631188]}"
117_0,4779.5,3820.0,1211.0,1618.0,1771.0,2296.5,4052.5,4859.0,5104.5,4812.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7376590390435,35.48264523896539]}"
118_0,4026.0,3211.5,1320.0,1708.0,1912.0,2298.0,3048.5,3430.0,3546.5,3400.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21573785897007,35.54103573243316]}"
119_0,3861.5,2683.0,1061.0,1423.0,1436.5,1919.0,3514.5,4214.5,4541.0,4422.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5039174021156,35.73992273633722]}"
120_0,3155.0,2374.5,1180.0,1332.0,1314.0,1760.5,2640.5,3025.0,3198.0,3266.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48307648752403,35.742438019132756]}"
121_0,4730.5,4139.0,1242.0,1555.0,1907.0,2269.0,2635.5,2926.5,3217.5,3072.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21699550036783,35.71926148480247]}"
122_0,2875.0,1922.5,683.5,938.0,846.5,1257.0,3001.5,3703.0,3903.5,3772.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25077215505073,35.77783164132707]}"
123_0,2672.0,2543.0,722.0,784.0,886.0,1240.0,2152.0,2687.0,2927.0,1616.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51020560910445,35.76920781459952]}"
124_0,2776.0,1681.0,636.0,891.0,866.0,1320.0,2549.0,2968.0,3177.0,3164.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49996481486548,35.66679987220989]}"
127_0,5460.0,4844.0,1886.0,2452.0,2652.0,3282.0,4326.0,4721.0,4924.0,4696.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6278849113241,35.769567140713164]}"
129_0,3383.5,2139.0,711.0,1063.0,937.0,1612.0,3762.0,4503.0,4769.0,4662.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75221174664624,35.77190276045188]}"
130_0,2456.0,1491.0,544.0,830.0,636.0,1158.0,2830.0,3335.0,3474.0,3560.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55278575357171,35.76615354263351]}"
131_0,2584.5,1828.0,723.0,903.0,803.0,1168.0,2176.5,2517.5,2648.5,2571.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3512038038153,35.67560336199426]}"
132_0,4502.0,3401.5,1153.0,1569.0,1574.0,2102.0,4201.5,5157.5,5387.0,5148.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7518524205326,35.469889161930894]}"
133_0,2302.0,1322.0,528.0,752.0,576.0,949.0,2858.0,3636.0,3800.0,3828.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.572908015936,35.68027460147169]}"
134_0,2826.0,1809.5,810.0,1116.0,1095.0,1486.0,3034.5,3527.5,3736.5,3946.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2888607230974,35.78429951137273]}"
135_0,4325.0,3540.0,1222.0,1558.0,1681.0,2183.5,3068.0,3453.0,3727.0,3598.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47193737800096,35.75591274839455]}"
136_0,2848.5,1822.0,701.5,1008.5,807.0,1347.5,3585.5,4532.0,4604.5,4304.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58889802799332,35.84610360292015]}"
137_0,3313.0,2187.0,698.0,1024.0,980.0,1464.0,2656.0,3026.0,3291.0,3256.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46798479075083,35.781963891634014]}"
138_0,4253.0,3050.5,1352.0,1756.5,1888.0,2446.0,3570.5,4038.5,4182.5,4166.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48864604228558,35.850415516283924]}"
139_0,3287.5,2794.5,881.5,1141.0,1223.0,1904.0,2861.5,3274.5,3471.0,2410.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56751812423127,35.83137123226059]}"
140_0,5867.0,5243.0,1816.0,2482.0,2850.0,3780.0,4387.0,4674.0,4825.0,4528.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65465470679086,35.771004445167755]}"
141_0,1437.0,960.0,568.0,716.0,642.0,884.0,1669.0,1905.0,2023.0,1694.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58548442991366,35.7968759253504]}"
142_0,2130.5,1279.5,378.5,646.0,507.0,839.0,2348.5,2797.0,2978.5,2967.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2536467639599,35.71171563641587]}"
144_0,4499.0,3640.0,1713.5,2094.0,2250.0,2834.0,3492.5,3735.5,3979.0,3868.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57883689681118,35.772441749622345]}"
146_0,2933.0,1993.0,798.0,1132.0,973.0,1784.0,3314.0,3692.0,4037.0,4396.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58422678851589,35.798672555918635]}"
147_0,3813.5,3135.0,1205.0,1594.0,1677.5,2103.5,2975.0,3328.0,3493.0,3460.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53661607845756,35.8412527003859]}"
148_0,2456.5,1361.0,440.0,757.0,518.0,1131.0,3464.5,4195.5,4371.0,4424.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.296406571484,35.718542832575174]}"
151_0,2270.0,1267.0,499.0,690.0,549.0,940.0,2360.0,2769.0,2955.0,3010.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47768659581932,35.5841548660709]}"
152_0,4840.0,4224.5,1760.0,2494.0,2809.0,3377.0,4288.0,4667.0,4870.5,4794.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.73352678873655,35.50887604526168]}"
153_0,4191.0,3746.0,1222.0,1696.0,2216.0,2548.0,3657.0,4291.0,4733.0,3276.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5421856332191,35.74567195415559]}"
156_0,2870.0,1762.0,601.0,919.0,742.5,1386.0,3094.5,3700.5,3912.5,3844.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74574387660059,35.7675908470881]}"
157_0,4025.5,3180.0,1164.0,1517.0,1659.0,2207.0,3149.0,3478.0,3714.0,3606.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48325615058086,35.688539102085585]}"
158_0,3828.0,2656.5,1038.5,1387.0,1294.0,1832.0,3722.5,4648.0,4884.5,4816.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54847384020793,35.749804204462535]}"
159_0,4554.0,3934.5,1213.0,1532.0,1837.0,2226.0,2733.5,2961.5,3289.5,3022.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21987010927701,35.7194411478593]}"
160_0,2351.0,1324.0,526.0,804.0,623.0,1142.0,2589.0,3043.0,3169.0,3264.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48110019389897,35.73704812742804]}"
162_0,3962.5,2849.5,1363.5,1667.0,1551.5,2195.5,3656.5,4246.0,4515.0,4314.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65178009788168,35.66428458941436]}"
164_0,3718.0,2882.5,1209.0,1504.0,1600.0,2066.0,3380.5,3964.0,4132.5,3947.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53733473068486,35.80747604570301]}"
166_0,2671.0,1692.0,697.0,934.0,870.0,1235.0,2554.0,2969.0,3063.0,3086.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5624875586402,35.60553476983294]}"
167_0,4326.5,3514.5,1214.5,1576.5,1752.5,2243.0,2893.5,3224.0,3486.5,3414.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47391367162602,35.756990726735495]}"
