system:index,B11_t19,B12_t19,B2_t19,B3_t19,B4_t19,B5_t19,B6_t19,B7_t19,B8A_t19,B8_t19,class,class_name,zone,.geo
13_0,1864.0,736.0,434.0,543.0,344.0,651.0,2967.0,4776.0,5076.0,4752.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65357672844992,35.662308295789295]}"
14_0,1912.0,794.0,522.0,691.0,457.0,786.0,3175.0,5182.0,5538.0,5268.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50948695687715,35.82652032972634]}"
15_0,1915.0,840.0,574.0,696.0,480.0,828.0,3000.0,4536.0,4821.0,4517.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47858491110344,35.5917007144575]}"
17_0,1867.0,772.0,464.0,608.0,376.0,720.0,2837.0,4611.0,4798.0,4487.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50858864159304,35.578585311309354]}"
18_0,1818.0,751.0,418.0,578.0,371.0,733.0,2741.0,4371.0,4672.0,4364.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50751066325209,35.578585311309354]}"
19_0,1697.0,695.0,456.0,558.0,382.0,653.0,2702.0,4419.0,4672.0,4391.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50589369574067,35.57786665908206]}"
20_0,1694.0,663.0,383.0,572.0,320.0,649.0,3101.0,5250.0,5559.0,5329.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48559177031957,35.79112670753204]}"
21_0,1921.0,804.0,440.0,586.0,402.0,717.0,2881.0,4482.0,4686.0,4364.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.52727359950272,35.565110582047566]}"
22_0,1967.0,839.0,440.0,601.0,383.0,762.0,2952.0,4404.0,4714.0,4544.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55152811217394,35.75501443311043]}"
23_0,1868.0,813.0,487.0,614.0,406.0,746.0,2897.0,4642.0,4884.0,4620.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58674207131143,35.79184535975933]}"
24_0,1759.0,732.0,438.0,590.0,379.0,703.0,2903.0,4556.0,4795.0,4521.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56374520003797,35.59906689978728]}"
25_0,1796.0,746.0,413.0,574.0,357.0,682.0,2771.0,4411.0,4666.0,4320.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56644014589033,35.560259679513315]}"
26_0,1987.0,881.0,513.0,621.0,436.0,769.0,2992.0,4684.0,4918.0,4644.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53823304596898,35.833527188942476]}"
27_0,1748.0,729.0,411.0,542.0,345.0,696.0,3016.0,4901.5,5233.5,4724.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71070958051992,35.75663140062184]}"
28_0,1967.0,850.0,430.0,604.0,387.0,776.0,2839.0,4257.0,4536.0,4289.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49870717346772,35.56636822344533]}"
29_0,1691.0,691.0,404.0,497.0,329.0,613.0,2788.0,4682.0,4938.0,4643.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33521379175797,35.72842430070049]}"
30_0,1772.0,733.0,364.5,502.0,310.0,609.5,3162.5,5408.5,5722.0,5392.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55080945994665,35.82903561252188]}"
31_0,1861.0,967.0,439.0,652.0,439.0,890.0,2479.0,3441.0,3643.0,3544.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39432293745303,35.672549090028255]}"
32_0,1778.0,715.0,416.0,557.0,345.0,673.0,3125.0,5102.0,5350.0,5060.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61602714957372,35.75357712865584]}"
33_0,1838.0,773.0,527.0,620.0,429.0,772.0,2908.0,4938.0,5290.0,4980.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46259489904611,35.830652580033295]}"
34_0,2051.5,938.0,469.5,631.5,390.0,783.0,3292.0,5018.5,5345.0,5158.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58746072353873,35.84340865706779]}"
35_0,1721.0,669.0,358.0,482.0,298.0,631.0,2957.0,5083.0,5342.0,5092.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47966288944438,35.72878362681414]}"
36_0,1939.5,768.5,661.5,750.5,484.5,843.0,3248.5,4974.5,5272.0,4916.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47247636717142,35.57732766991159]}"
37_0,1882.0,777.0,534.0,645.0,434.0,791.0,3125.0,5325.0,5697.0,5311.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46870344297812,35.837300113135775]}"
38_0,1968.0,1007.0,366.0,481.0,264.0,945.0,2906.0,4578.0,5033.0,4928.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47768659581932,35.732197224893795]}"
39_0,1221.5,476.5,627.0,623.0,416.5,640.5,2296.5,3720.0,3884.5,3634.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48181884612627,35.72285474593895]}"
40_0,1580.0,655.0,368.0,454.0,295.0,579.0,2537.0,4225.0,4509.0,4338.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50463605434291,35.71656653895011]}"
41_0,2358.0,1374.0,439.0,628.0,416.0,1025.0,3323.0,4898.0,5232.0,5047.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63201716163105,35.60212117175329]}"
42_0,1843.0,728.0,410.5,523.0,327.5,642.0,2986.0,4947.5,5290.5,5024.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71484183082687,35.59062273611656]}"
43_0,2440.0,1453.0,848.0,879.0,814.0,971.0,3085.0,4416.0,4755.0,4421.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59123364773203,35.59709060616222]}"
44_0,1751.0,722.5,417.5,571.5,347.5,673.0,2884.5,4524.0,4757.5,4418.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64046132530177,35.77190276045188]}"
45_0,1756.5,764.0,376.5,565.5,338.0,736.5,2830.5,4206.0,4359.0,4170.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30862365934803,35.814482904919146]}"
47_0,1842.0,772.0,426.0,556.0,360.0,729.0,2743.0,4139.0,4374.0,4124.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48936469451287,35.673806731426026]}"
48_0,1767.5,729.5,422.0,545.5,358.0,648.5,3070.5,4894.0,5140.0,4773.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63183749857423,35.581459920218535]}"
49_0,1757.0,691.0,383.0,508.0,306.0,631.0,2998.0,5107.0,5330.0,5124.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32623063891677,35.723573398166245]}"
50_0,1974.0,845.0,430.0,562.0,358.0,698.0,3015.0,4654.0,4845.0,4643.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50553436962703,35.75968567258785]}"
51_0,1765.0,726.5,366.0,531.0,296.0,639.5,3082.0,4591.0,4844.0,4656.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6000371375164,35.642545359538666]}"
52_0,1627.0,699.5,342.5,523.5,319.5,665.0,2700.5,4030.5,4185.5,3969.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27969790719938,35.794360642554864]}"
53_0,1878.0,811.0,453.0,564.0,364.0,691.0,2907.0,4586.0,4842.0,4588.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61315254066454,35.62332141245851]}"
54_0,1842.0,762.0,484.0,586.0,414.0,720.0,2809.0,4479.0,4795.0,4564.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65052245648391,35.491628391806586]}"
55_0,1819.0,723.0,442.0,566.0,356.0,673.0,3073.0,5073.0,5326.0,5109.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51595482692281,35.78717412028191]}"
56_0,1700.5,676.0,451.5,548.0,360.5,661.5,2776.5,4635.0,4968.0,4684.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74879814856659,35.5548697878086]}"
57_0,1633.0,668.0,362.0,483.0,303.0,620.0,2770.0,4609.0,4939.0,4663.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49313761870617,35.686203482346876]}"
58_0,2057.0,1084.0,440.0,620.0,396.0,989.0,2699.0,3671.0,3922.0,3848.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.39737720941903,35.620806129662974]}"
59_0,1667.0,663.0,442.0,548.0,350.0,665.0,2971.0,4947.0,5241.0,4929.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65573268513181,35.694467982960774]}"
60_0,1983.0,984.0,443.0,628.0,403.0,843.0,2826.0,4064.0,4281.0,4221.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47930356333073,35.58954475777561]}"
61_0,3208.0,2056.0,1504.0,1580.0,1562.0,1992.0,3807.0,4932.0,5110.0,4852.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5903353324479,35.676861003392034]}"
62_0,1725.0,712.0,388.0,548.0,302.0,661.0,2855.0,4822.0,5107.0,4820.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5039174021156,35.59709060616222]}"
63_0,1746.0,756.0,381.5,523.5,334.5,652.0,2790.5,4442.0,4645.0,4397.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31581018162099,35.728603963757315]}"
64_0,1954.0,843.0,496.0,710.0,427.0,883.0,3270.0,4546.0,4671.0,4508.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65555302207498,35.71998013702977]}"
65_0,1863.0,781.0,456.0,647.0,428.0,764.0,2882.0,4684.0,4926.0,4664.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48756806394464,35.822028753305744]}"
66_0,1804.0,741.0,387.0,586.0,361.0,732.0,3038.0,4671.0,4828.0,4692.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55134844911711,35.6736270683692]}"
67_0,1829.0,781.0,413.0,619.0,378.0,786.0,2824.0,4071.0,4239.0,4024.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49026300979699,35.67506437282379]}"
68_0,1764.5,735.5,420.5,598.0,381.0,698.0,2783.0,4257.5,4509.5,4256.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3032337676433,35.57373440877511]}"
69_0,2004.0,828.0,687.0,781.0,514.0,847.0,3294.0,4928.0,5199.0,4884.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55781631916278,35.62835197804958]}"
70_0,1831.0,740.0,382.0,576.0,315.0,658.0,3162.0,5174.0,5439.0,5248.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56500284143574,35.71584788672282]}"
71_0,1883.0,830.0,443.0,610.0,419.0,724.0,2850.0,4538.0,4775.0,4566.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49385627093348,35.77387905407694]}"
72_0,1392.0,593.0,770.5,797.5,544.5,795.5,2530.0,3903.0,4133.0,3702.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74304893074823,35.772441749622345]}"
73_0,1672.5,655.5,392.5,521.5,310.5,624.0,3122.5,5368.0,5696.5,5354.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71825542890653,35.604816117605644]}"
74_0,1883.0,761.0,431.0,554.0,348.0,672.0,2957.0,4735.0,4993.0,4739.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65663100041593,35.662308295789295]}"
75_0,1934.5,778.5,712.0,776.5,503.0,860.0,3304.5,5125.5,5428.0,4990.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49187997730841,35.57355474571828]}"
76_0,1679.0,715.5,475.5,572.0,382.5,695.0,2786.5,4543.0,4906.0,4628.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75095410524848,35.550378211388]}"
79_0,1767.0,707.0,388.0,559.0,365.0,656.0,3019.0,5296.0,5628.0,5348.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48828671617193,35.78537748971367]}"
80_0,1810.0,760.0,376.0,536.0,322.0,654.0,2761.0,4322.0,4507.0,4361.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48541210726275,35.69177303710842]}"
81_0,1760.0,749.0,430.0,548.0,357.0,686.0,2865.0,4491.0,4727.0,4408.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54775518798064,35.77531635853153]}"
82_0,1695.0,720.0,378.0,497.0,295.0,599.0,2581.0,4140.0,4382.5,4165.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30179646318872,35.64685727290244]}"
83_0,1839.0,728.0,418.0,587.0,330.0,736.0,3561.0,5608.0,5956.0,5556.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74789983328247,35.453899149873564]}"
84_0,1791.0,840.0,456.0,572.0,361.0,721.0,2776.0,4496.0,4730.0,4465.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50463605434291,35.58667014886643]}"
85_0,1738.0,735.0,420.0,598.0,344.0,703.0,2938.0,4487.0,4714.0,4557.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50337841294514,35.590982062230204]}"
86_0,1806.0,731.0,426.0,573.0,370.0,649.0,2877.0,4391.0,4628.0,4288.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4857714333764,35.597449932275865]}"
87_0,1866.5,756.0,390.0,551.0,327.0,676.0,3197.0,5051.5,5285.0,4966.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60973894258488,35.70327147274514]}"
88_0,1871.0,808.0,398.0,572.0,351.0,734.0,3094.0,4587.0,4784.0,4580.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34096300957633,35.71998013702977]}"
89_0,1807.0,737.0,422.0,542.0,370.0,661.0,2962.0,4767.0,5008.0,4673.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65699032652958,35.66715919832354]}"
90_0,2261.0,1224.0,387.0,564.0,364.0,964.0,2842.0,4169.0,4403.0,4287.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34617323822422,35.820591448851154]}"
91_0,1721.0,702.0,426.0,561.0,367.0,675.0,2974.0,5185.0,5476.0,5216.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48846637922875,35.778190967440715]}"
92_0,1730.0,721.0,487.0,584.0,378.0,689.0,2963.0,5020.0,5328.0,5124.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47984255250121,35.818255829112445]}"
93_0,1878.0,770.0,424.0,584.0,384.0,736.0,2800.0,4225.0,4431.0,4208.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48469345503545,35.590083746946085]}"
95_0,1884.0,883.5,348.0,553.0,335.0,665.5,2888.0,4234.0,4394.5,4175.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2302905665728,35.789689403077446]}"
96_0,1666.0,673.5,378.0,466.5,301.0,607.0,2843.0,4742.5,4957.5,4740.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27861992885843,35.74136004079181]}"
97_0,1945.0,975.0,456.0,654.0,505.5,815.5,2996.5,4633.0,4907.5,4510.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6864550678487,35.70039686383596]}"
98_0,2190.5,1145.0,422.0,576.0,414.0,757.0,2832.5,4319.5,4557.0,4360.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2468195678006,35.62889096722005]}"
99_0,1712.5,653.5,378.0,498.0,299.0,614.5,3113.5,5269.0,5588.5,5206.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61692546485784,35.778909619668006]}"
100_0,1772.0,744.0,420.0,543.0,363.0,663.0,2925.0,4881.0,5174.0,4935.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59842017000499,35.718542832575174]}"
101_0,1702.0,668.0,381.0,486.0,302.0,595.0,2921.0,5140.0,5401.0,5112.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32443400834853,35.724292050393544]}"
102_0,1870.5,836.0,421.0,528.5,339.5,666.0,2801.0,4382.5,4597.0,4356.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2475382200279,35.726448007075426]}"
103_0,1679.5,637.0,379.0,516.0,295.5,621.5,3101.5,5016.0,5299.0,4957.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62878322660822,35.70991900584763]}"
104_0,1945.5,767.0,423.0,563.5,353.5,684.5,3362.5,5517.0,5858.0,5479.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59195229995932,35.8464629290338]}"
107_0,1840.0,778.0,467.0,601.0,385.0,695.0,2904.0,4502.0,4772.0,4552.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75131343136212,35.53061527513737]}"
108_0,1792.0,783.5,438.5,555.0,347.5,686.5,2718.5,4337.5,4516.0,4331.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32012209498475,35.84915787488615]}"
109_0,1810.0,745.0,364.0,526.0,291.0,659.0,3049.0,5071.0,5327.0,5072.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42774026602227,35.76130264009927]}"
110_0,1875.0,851.0,448.0,567.0,378.0,706.0,3005.0,4868.0,5084.0,4784.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61243388843725,35.73291587712109]}"
112_0,1935.0,806.0,424.0,570.0,358.0,670.0,2982.0,4838.0,5147.0,4920.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60129477891417,35.56834451707039]}"
113_0,1743.5,723.0,367.5,553.5,309.5,664.0,2942.0,4408.0,4565.0,4385.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27520633077879,35.767950173201754]}"
114_0,1841.0,774.5,359.5,579.0,324.0,722.0,3082.0,4528.5,4723.0,4450.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21753448953831,35.7021934944042]}"
115_0,1566.5,653.0,375.0,481.0,313.0,627.0,2554.5,4045.5,4289.0,4092.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.29353196257482,35.78016726106578]}"
116_0,1737.0,741.0,380.0,542.0,340.0,716.0,2991.0,4988.0,5288.0,5053.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58117251654988,35.65763705631188]}"
119_0,1885.0,834.0,367.0,516.0,351.0,615.0,2768.0,4387.0,4525.0,4372.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5039174021156,35.73992273633722]}"
120_0,1723.0,730.0,412.0,548.0,360.0,670.0,2788.0,4661.0,4877.0,4744.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48307648752403,35.742438019132756]}"
121_0,1708.0,746.5,368.5,518.0,322.5,661.5,2620.0,4015.5,4203.0,4000.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21699550036783,35.71926148480247]}"
122_0,1929.5,804.5,375.5,539.0,289.0,628.5,3180.5,5294.5,5553.0,5288.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25077215505073,35.77783164132707]}"
123_0,1937.0,815.0,450.0,600.0,380.0,724.0,3154.0,5000.0,5239.0,5000.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51020560910445,35.76920781459952]}"
124_0,1651.0,677.0,325.0,442.0,246.0,555.0,2620.0,4213.0,4406.0,4175.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49996481486548,35.66679987220989]}"
125_0,1766.0,737.0,399.0,550.0,349.0,657.0,2842.0,4638.0,4912.0,4628.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61530849734643,35.6209857927198]}"
126_0,2087.0,919.5,579.0,752.5,454.0,872.5,3481.0,4980.5,5333.0,5053.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63596974888118,35.62763332582228]}"
127_0,1959.0,878.0,438.0,602.0,404.0,745.0,3105.0,4944.0,5128.0,4885.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6278849113241,35.769567140713164]}"
128_0,1677.0,727.0,438.0,557.0,390.0,711.0,2621.0,4177.0,4431.0,4123.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.49493424927441,35.54894090693341]}"
129_0,2045.0,835.0,555.5,724.5,490.5,841.5,3307.0,5168.5,5517.5,5144.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75221174664624,35.77190276045188]}"
130_0,1588.0,641.0,281.5,467.0,266.0,616.0,3036.5,4797.5,5028.0,4748.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55278575357171,35.76615354263351]}"
131_0,1678.0,702.0,382.0,548.0,332.0,665.0,2902.0,4595.0,4800.0,4628.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.3512038038153,35.67560336199426]}"
132_0,1890.0,806.0,629.0,730.0,525.0,817.0,2820.0,4516.0,4906.0,4577.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.7518524205326,35.469889161930894]}"
133_0,1762.0,750.0,429.0,540.0,361.0,669.0,2701.0,4462.0,4739.0,4452.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.572908015936,35.68027460147169]}"
134_0,1801.5,748.5,377.5,576.0,361.5,679.5,2857.5,4426.0,4659.5,4450.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.2888607230974,35.78429951137273]}"
135_0,1741.0,710.0,387.0,514.0,324.0,616.0,2862.0,5026.0,5345.0,5083.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47193737800096,35.75591274839455]}"
136_0,2143.0,895.0,456.0,628.0,383.0,784.5,3758.5,6083.0,6445.0,6035.5,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58889802799332,35.84610360292015]}"
137_0,1972.0,865.0,421.0,535.0,366.0,686.0,2873.0,4588.0,4826.0,4600.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.46798479075083,35.781963891634014]}"
139_0,1897.0,856.0,535.0,674.0,444.0,779.0,2953.0,4612.0,4875.0,4516.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.56751812423127,35.83137123226059]}"
140_0,1768.0,721.0,423.5,560.5,341.5,671.0,3088.0,4869.0,5099.0,4858.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65465470679086,35.771004445167755]}"
141_0,1880.0,850.0,389.0,524.0,324.0,724.0,2900.0,4771.0,5229.0,5140.0,1,Corn,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58548442991366,35.7968759253504]}"
