pixel_id,label,class_name,zone,split,time_step,DOY,year,is_missing,B2_Blue,B3_Green,B4_Red,B5_RedEdge1,B6_RedEdge2,B7_RedEdge3,B8_NIR,B8A_RedEdge4,B11_SWIR1,B12_SWIR2,.geo
13,1,Grapes,CA_Zone2,val,8,80,2021,0,0.1138,0.1467,0.1812,0.21775,0.2375,0.25685,0.2789,0.2807,0.3697,0.357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03598745178067,36.7904575453508]}"
14,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21035044842827,36.839505559863724]}"
15,1,Grapes,CA_Zone2,val,8,80,2021,0,0.04445,0.0616,0.0603,0.1054,0.2217,0.2593,0.2775,0.2771,0.1852,0.1372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13543095373271,36.845703935324146]}"
16,1,Grapes,CA_Zone2,train,8,80,2021,0,0.02995,0.0661,0.03785,0.125,0.35785,0.41025,0.445,0.42345,0.21485,0.1235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07290820995799,36.59399599271386]}"
17,1,Grapes,CA_Zone2,test,8,80,2021,0,0.04245,0.0712,0.05605,0.11775,0.30315,0.34775,0.3596,0.3699,0.17265,0.10905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03356200051356,36.84839888117651]}"
18,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.21547084554776,36.8370801085966]}"
19,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1427,0.1811,0.2197,0.2435,0.25005,0.26245,0.2826,0.2802,0.37445,0.3256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05646904025859,36.591301046861496]}"
20,1,Grapes,CA_Zone2,train,8,80,2021,0,0.07615,0.10375,0.1109,0.16115,0.2793,0.31135,0.3346,0.3338,0.32015,0.2367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15968546640393,36.90014184154179]}"
21,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0807,0.1146,0.1463,0.1616,0.17245,0.1833,0.1965,0.19835,0.2836,0.244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.47472463654465,36.760543646389614]}"
22,1,Grapes,CA_Zone2,test,8,80,2021,0,0.061,0.0757,0.1013,0.11335,0.1212,0.13095,0.1373,0.14055,0.1821,0.16685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10524756018629,36.833576678988535]}"
23,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1247,0.1515,0.1778,0.2052,0.22565,0.24145,0.2615,0.2606,0.38805,0.35145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13893438334077,36.610435162413246]}"
24,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17046524981336,36.77186241896952]}"
25,1,Grapes,CA_Zone2,train,8,80,2021,0,0.09065,0.115,0.1433,0.1829,0.2089,0.22705,0.2449,0.24885,0.3007,0.22915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.36315387825701,36.89636891734849]}"
26,1,Grapes,CA_Zone2,test,8,80,2021,0,0.07345,0.0855,0.1084,0.12275,0.12955,0.14405,0.1612,0.1665,0.295,0.2435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06158943737807,36.88316368267193]}"
27,1,Grapes,CA_Zone2,test,8,80,2021,0,0.05085,0.07145,0.06825,0.1136,0.20215,0.225,0.2415,0.2421,0.2192,0.15875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19741470833695,36.83869707610801]}"
28,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08261001502648,36.81390357426631]}"
29,1,Grapes,CA_Zone2,test,8,80,2021,0,0.06935,0.0932,0.1289,0.1499,0.16285,0.1748,0.1912,0.19305,0.2823,0.2251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22059124266724,36.79342198578839]}"
30,1,Grapes,CA_Zone2,test,8,80,2021,0,0.07665,0.10425,0.1305,0.1728,0.1955,0.21575,0.2362,0.2424,0.3074,0.26515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06374539405996,36.84327848405702]}"
31,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26424936547545,36.8303427439657]}"
32,1,Grapes,CA_Zone2,test,8,80,2021,0,0.07295,0.09835,0.1049,0.15455,0.2131,0.2316,0.2487,0.252,0.24685,0.1896,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00472607989332,36.60908768948706]}"
33,1,Grapes,CA_Zone2,val,8,80,2021,0,0.0666,0.09025,0.09675,0.1362,0.17425,0.1821,0.1923,0.1909,0.1828,0.1527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06859629659421,36.85971765375641]}"
34,1,Grapes,CA_Zone2,train,8,80,2021,0,0.1177,0.1487,0.1802,0.20585,0.21965,0.23215,0.2433,0.25225,0.2826,0.23735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28688691063526,36.824952852260985]}"
35,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20792499716114,36.84866837576174]}"
36,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1009,0.146,0.1783,0.22925,0.26795,0.29085,0.3106,0.3051,0.3663,0.3132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2232861885196,36.79099653452127]}"
37,1,Grapes,CA_Zone2,val,8,80,2021,0,0.05,0.0665,0.073,0.098,0.1473,0.16535,0.1816,0.1821,0.19715,0.1517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19121633287652,36.83896657069325]}"
38,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12087824612996,36.69397848383636]}"
39,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06724882366804,36.825222346846225]}"
40,1,Grapes,CA_Zone2,train,8,80,2021,0,0.0722,0.0893,0.1166,0.13015,0.13605,0.14425,0.1609,0.15975,0.21805,0.1935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16264990684152,36.82468335767575]}"
41,1,Grapes,CA_Zone2,train,8,80,2021,0,0.0596,0.08315,0.1157,0.1358,0.14765,0.16475,0.178,0.1916,0.28155,0.256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29200730775473,36.87184491009202]}"
42,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0851,0.1036,0.1363,0.1895,0.22245,0.25025,0.2122,0.2972,0.3531,0.27605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15160062884685,36.88127722057528]}"
43,1,Grapes,CA_Zone2,test,8,80,2021,0,0.08225,0.1014,0.1302,0.14795,0.16175,0.17635,0.1894,0.2,0.35155,0.3374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01469737954704,36.51611205758069]}"
44,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00903799325708,36.612052129924656]}"
45,1,Grapes,CA_Zone2,val,8,80,2021,0,0.0759,0.0936,0.1181,0.1308,0.1383,0.1558,0.1633,0.1687,0.26005,0.2443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08368799336742,36.57809581218494]}"
46,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0849,0.09695,0.1198,0.1375,0.15035,0.16345,0.1821,0.18835,0.3331,0.30285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00957698242756,36.498325414955126]}"
47,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0804,0.10295,0.136,0.16005,0.1706,0.18505,0.1983,0.20705,0.3178,0.26705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06563185615661,36.59642144398098]}"
48,1,Grapes,CA_Zone2,val,8,80,2021,0,0.0672,0.0916,0.1179,0.144,0.158,0.1732,0.1898,0.19345,0.28355,0.2371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20415207296784,36.781564224038014]}"
49,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0896,0.1158,0.1378,0.1558,0.1848,0.2017,0.2234,0.2214,0.3018,0.2649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03949088138874,36.56138714790032]}"
50,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12977156744275,36.67268841160273]}"
51,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1297,0.1689,0.1955,0.25375,0.31985,0.34455,0.3688,0.3756,0.39835,0.31855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29712770487421,36.824952852260985]}"
52,1,Grapes,CA_Zone2,train,8,80,2021,0,0.1219,0.1551,0.1904,0.23455,0.26035,0.2766,0.2989,0.30155,0.3957,0.36405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06805730742374,36.75111133590636]}"
53,1,Grapes,CA_Zone2,test,8,80,2021,0,0.048,0.0734,0.0655,0.1121,0.2116,0.2361,0.2495,0.24595,0.18675,0.12995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17504665776238,36.837349603181835]}"
54,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01173293910945,36.804201769197824]}"
55,1,Grapes,CA_Zone2,val,8,80,2021,0,0.0741,0.0866,0.104,0.1203,0.1295,0.1435,0.162,0.1678,0.2743,0.2247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05700802942907,36.5341681947915]}"
56,1,Grapes,CA_Zone2,train,8,80,2021,0,0.1332,0.1671,0.2174,0.237,0.25095,0.2642,0.2925,0.29235,0.4107,0.40145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06428438323044,36.68885808671688]}"
57,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1435,0.1611,0.184,0.2151,0.239,0.2609,0.2924,0.29575,0.3794,0.309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35426055694423,36.897446895689434]}"
58,1,Grapes,CA_Zone2,test,8,80,2021,0,0.04015,0.05855,0.05495,0.09535,0.1905,0.221,0.2456,0.2359,0.18355,0.12985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18825189243893,36.8265698197724]}"
59,1,Grapes,CA_Zone2,train,8,80,2021,0,0.1024,0.1334,0.1813,0.20385,0.215,0.22795,0.2509,0.24795,0.35145,0.3344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2270591127129,36.80069833958976]}"
60,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10740351686817,36.806088231294474]}"
61,1,Grapes,CA_Zone2,test,8,80,2021,0,0.08295,0.1042,0.115,0.1354,0.16605,0.17825,0.1788,0.194,0.1987,0.1694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26802228966875,36.82737830352811]}"
62,1,Grapes,CA_Zone2,train,8,80,2021,0,0.05,0.0558,0.0691,0.078,0.0838,0.0904,0.1018,0.1024,0.1347,0.1126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00822950950138,36.53470718396197]}"
63,1,Grapes,CA_Zone2,train,8,80,2021,0,0.1025,0.1289,0.159,0.1819,0.18675,0.2044,0.2187,0.22415,0.32165,0.28455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06347589947472,36.59588245481051]}"
64,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0578,0.0756,0.091,0.1246,0.1678,0.1849,0.2024,0.2101,0.2199,0.1703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13165802953941,36.79018805076556]}"
65,1,Grapes,CA_Zone2,test,8,80,2021,0,0.06815,0.0877,0.1149,0.1379,0.1575,0.17555,0.1947,0.201,0.2684,0.2232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03248402217261,36.57297541506546]}"
66,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05027066479818,36.80986115548778]}"
67,1,Grapes,CA_Zone2,train,8,80,2021,0,0.04285,0.0613,0.0522,0.09475,0.2048,0.2384,0.2541,0.2581,0.1781,0.12335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17477716317714,36.84247000030132]}"
68,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18393997907516,36.773479386480936]}"
69,1,Grapes,CA_Zone2,test,8,80,2021,0,0.05115,0.058,0.0784,0.09025,0.0945,0.1044,0.1177,0.1254,0.2652,0.2405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01119394993897,36.49266602866518]}"
70,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1351,0.1694,0.2187,0.2436,0.26105,0.28075,0.2973,0.306,0.3817,0.3609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04110784890015,36.768897978531925]}"
71,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1385,0.18,0.2181,0.23995,0.24865,0.2605,0.2774,0.2745,0.37225,0.324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05539106191766,36.59210953061721]}"
72,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25697301167408,36.83007324938047]}"
73,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35156561109186,36.486198158619516]}"
74,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07775911249223,36.81956296055627]}"
75,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0861,0.1057,0.1295,0.14575,0.1508,0.1605,0.1687,0.17225,0.20175,0.1799,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27260369761775,36.826839314357635]}"
76,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28500044853861,36.87184491009202]}"
77,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0656,0.0855,0.1153,0.1311,0.13825,0.1539,0.1723,0.1732,0.2657,0.2101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23541344485521,36.79908137207834]}"
78,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0515,0.0671,0.0694,0.10855,0.1979,0.2263,0.2381,0.2453,0.1869,0.14275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14243781294884,36.831420722306646]}"
79,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1347,0.1736,0.2159,0.24285,0.2516,0.26525,0.2809,0.28565,0.38015,0.31175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05889449152572,36.589684079350086]}"
80,1,Grapes,CA_Zone2,test,8,80,2021,0,0.09125,0.1128,0.1335,0.1462,0.15575,0.163,0.1767,0.17545,0.2066,0.1804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.272873192203,36.82980375479523]}"
81,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1044,0.1312,0.1514,0.19835,0.24085,0.26145,0.2804,0.2807,0.3308,0.2911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00957698242756,36.75407577634395]}"
82,1,Grapes,CA_Zone2,test,8,80,2021,0,0.086,0.10515,0.137,0.1567,0.1681,0.18495,0.2069,0.21145,0.32135,0.2656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15833799347776,36.881007725990045]}"
83,1,Grapes,CA_Zone2,test,8,80,2021,0,0.07165,0.0871,0.1127,0.1292,0.13355,0.1453,0.1635,0.15725,0.2184,0.19445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16264990684152,36.823066390164335]}"
84,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05781651318478,36.76674202185004]}"
85,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0761,0.09205,0.114,0.1258,0.13405,0.1462,0.1589,0.1645,0.2485,0.2286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01847030374034,36.53228173269485]}"
86,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15968546640393,36.7265873286499]}"
87,1,Grapes,CA_Zone2,val,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12357319198233,36.68131223833027]}"
88,1,Grapes,CA_Zone2,train,8,80,2021,0,0.0786,0.0954,0.1152,0.1337,0.1528,0.1714,0.1878,0.194,0.2856,0.2407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04164683807062,36.578904295940646]}"
89,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00526506906378,36.72389238279754]}"
90,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0984,0.1194,0.1445,0.1793,0.2044,0.22615,0.2495,0.25205,0.33375,0.3092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00580405823426,36.78452866447561]}"
91,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0604,0.0859,0.0814,0.13955,0.2537,0.2827,0.2995,0.3,0.2439,0.1835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.08665243380501,36.70826169685386]}"
92,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0993186793111,36.84300898947179]}"
93,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0652,0.0815,0.0941,0.12,0.1568,0.1755,0.1932,0.20395,0.27295,0.22095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04461127850821,36.509105198364566]}"
94,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12896308368704,36.715268556069994]}"
95,1,Grapes,CA_Zone2,train,8,80,2021,0,0.0705,0.09445,0.09705,0.15095,0.22055,0.2391,0.2583,0.25975,0.20385,0.14335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02817210880883,36.61070465699848]}"
96,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1046,0.1304,0.166,0.1901,0.19535,0.21085,0.2215,0.2221,0.28355,0.2573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05727752401431,36.653284801465745]}"
97,1,Grapes,CA_Zone2,val,8,80,2021,0,0.0847,0.1121,0.1448,0.1618,0.1813,0.20415,0.2221,0.224,0.30645,0.27125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03517896802497,36.57351440423593]}"
98,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29685821028899,36.79234400744745]}"
99,1,Grapes,CA_Zone2,train,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2661358275721,36.868610975069195]}"
100,1,Grapes,CA_Zone2,val,8,80,2021,0,0.08355,0.1064,0.141,0.1665,0.18475,0.2063,0.2224,0.234,0.36085,0.2916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05808600777002,36.60073335734475]}"
101,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1222,0.157,0.189,0.2332,0.26855,0.28655,0.3031,0.30935,0.3832,0.35605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05889449152572,36.74787740088353]}"
102,1,Grapes,CA_Zone2,test,8,80,2021,0,0.1429,0.1646,0.1937,0.24175,0.28225,0.30325,0.3272,0.3274,0.3698,0.30615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18178402239327,36.86241259960877]}"
103,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0696,0.075,0.0946,0.1063,0.1149,0.1266,0.1382,0.1442,0.2677,0.2176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05889449152572,36.882894188086695]}"
104,1,Grapes,CA_Zone2,train,8,80,2021,0,0.07205,0.09055,0.1121,0.1358,0.15645,0.1741,0.1896,0.19695,0.29385,0.25045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02709413046789,36.58159924179301]}"
105,1,Grapes,CA_Zone2,train,8,80,2021,0,0.07,0.09435,0.1329,0.1542,0.16295,0.17805,0.1959,0.19675,0.28565,0.23445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22139972642294,36.796386426225986]}"
106,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0871,0.1071,0.1337,0.1548,0.1787,0.1924,0.2101,0.21655,0.35285,0.31165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12626813783469,36.891518014814245]}"
107,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26101543045262,36.8694194588249]}"
108,1,Grapes,CA_Zone2,test,8,80,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.29578023194804,36.49778642578465]}"
109,1,Grapes,CA_Zone2,train,8,80,2021,0,0.0974,0.1236,0.166,0.183,0.19545,0.21395,0.2352,0.2359,0.3463,0.3291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.02763311963837,36.75542324927014]}"
110,1,Grapes,CA_Zone2,test,8,80,2021,0,0.05595,0.0869,0.0751,0.13385,0.30135,0.34045,0.3632,0.35715,0.2399,0.1646,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12653763241993,36.870766931751085]}"
111,1,Grapes,CA_Zone2,test,8,80,2021,0,0.0829,0.0898,0.1123,0.1175,0.12535,0.1379,0.1671,0.15815,0.25495,0.20975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30117012365275,36.630647256305934]}"
