pixel_id,label,class_name,zone,split,time_step,DOY,year,is_missing,B2_Blue,B3_Green,B4_Red,B5_RedEdge1,B6_RedEdge2,B7_RedEdge3,B8_NIR,B8A_RedEdge4,B11_SWIR1,B12_SWIR2,.geo
10,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0438,0.0846,0.0923,0.19935,0.2963,0.33655,0.33255,0.356,0.3324,0.2288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57075911469887,39.07819707941798]}"
11,1,Grapes,CA_Zone1,test,17,170,2021,0,0.09645,0.1312,0.1809,0.19895,0.20355,0.22075,0.2446,0.2528,0.40835,0.3495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62465803174605,39.02133372193322]}"
12,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0949,0.1326,0.183,0.21075,0.21865,0.2351,0.25335,0.2631,0.40405,0.34495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62519702091652,39.02133372193322]}"
13,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0965,0.1248,0.1766,0.1978,0.2028,0.22425,0.245,0.2566,0.41045,0.3519,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62465803174605,39.02187271110369]}"
14,1,Grapes,CA_Zone1,val,17,170,2021,0,0.08585,0.1158,0.1655,0.1907,0.1966,0.216,0.2347,0.25,0.39715,0.3339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62411904257557,39.02133372193322]}"
15,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0801,0.1099,0.1625,0.18755,0.1941,0.21565,0.23405,0.2505,0.3967,0.33325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62384954799033,39.02133372193322]}"
16,1,Grapes,CA_Zone1,train,17,170,2021,0,0.0852,0.114,0.1634,0.1873,0.1953,0.2145,0.2319,0.24735,0.40025,0.33615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02133372193322]}"
17,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0835,0.1296,0.2127,0.2489,0.29785,0.3356,0.37295,0.39125,0.41935,0.2621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56186579338609,39.43797235070785]}"
18,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0786,0.1218,0.2011,0.25335,0.28965,0.3259,0.3505,0.3675,0.4161,0.2783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56132680421562,39.43770285612261]}"
19,1,Grapes,CA_Zone1,val,17,170,2021,0,0.08995,0.1234,0.1764,0.20015,0.2053,0.2249,0.24375,0.25715,0.40145,0.34195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02187271110369]}"
20,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0871,0.117,0.1685,0.1871,0.19215,0.21555,0.237,0.24735,0.4002,0.3367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02106422734798]}"
21,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0864,0.1174,0.1691,0.20095,0.20935,0.2284,0.24255,0.2609,0.41065,0.34965,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62492752633128,39.02187271110369]}"
22,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0832,0.1172,0.1716,0.19575,0.2013,0.2209,0.2385,0.2533,0.4035,0.3418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62411904257557,39.02187271110369]}"
23,1,Grapes,CA_Zone1,train,17,170,2021,0,0.0553,0.08355,0.10205,0.1334,0.17515,0.19935,0.2003,0.21045,0.2001,0.1512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63166489096218,39.03157451617218]}"
24,1,Grapes,CA_Zone1,val,17,170,2021,0,0.0834,0.1125,0.1662,0.19045,0.19905,0.22155,0.23485,0.25225,0.40345,0.3371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62384954799033,39.02160321651845]}"
25,1,Grapes,CA_Zone1,test,17,170,2021,0,0.084,0.11305,0.1643,0.20105,0.2029,0.22605,0.2352,0.25835,0.4128,0.34795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62492752633128,39.02106422734798]}"
26,1,Grapes,CA_Zone1,test,17,170,2021,0,0.08345,0.1117,0.1643,0.19425,0.20225,0.2265,0.232,0.25255,0.4002,0.33655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62411904257557,39.02106422734798]}"
27,1,Grapes,CA_Zone1,test,17,170,2021,0,0.1247,0.1676,0.2307,0.2911,0.30845,0.3284,0.3294,0.36185,0.4823,0.38875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78258185869426,39.19515772941034]}"
28,1,Grapes,CA_Zone1,test,17,170,2021,0,0.0834,0.1147,0.1711,0.19945,0.2024,0.2256,0.2435,0.25995,0.40905,0.3439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6235800534051,39.02187271110369]}"
29,1,Grapes,CA_Zone1,train,17,170,2021,0,0.0887,0.1222,0.1771,0.19715,0.20405,0.22245,0.24505,0.254,0.40435,0.34185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02160321651845]}"
30,2,Rice,CA_Zone1,test,17,170,2021,0,0.018,0.0343,0.01435,0.0527,0.28145,0.4535,0.4688,0.46675,0.13725,0.0596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89954250868662,39.38838534702445]}"
31,2,Rice,CA_Zone1,val,17,170,2021,0,0.02015,0.0503,0.01755,0.08815,0.28945,0.3607,0.36755,0.36585,0.14795,0.0727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70308095604967,39.23100050924671]}"
32,2,Rice,CA_Zone1,test,17,170,2021,0,0.03115,0.06285,0.03365,0.096,0.2454,0.30005,0.2844,0.29785,0.1358,0.07175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73272536042562,39.11484834301006]}"
33,2,Rice,CA_Zone1,test,17,170,2021,0,0.01905,0.0419,0.01555,0.06205,0.2733,0.3919,0.4078,0.3974,0.1551,0.07035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.906818862488,39.39539220624059]}"
34,2,Rice,CA_Zone1,test,17,170,2021,0,0.02345,0.06115,0.02235,0.09695,0.33525,0.44135,0.46325,0.43535,0.1873,0.08995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56132680421562,39.29487072594761]}"
35,2,Rice,CA_Zone1,test,17,170,2021,0,0.02315,0.0427,0.0379,0.09265,0.22575,0.29085,0.3249,0.3135,0.17055,0.0943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53922824822628,39.254177043576995]}"
36,2,Rice,CA_Zone1,test,17,170,2021,0,0.03055,0.066,0.0354,0.11605,0.379,0.52245,0.5423,0.5367,0.24105,0.1226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69176218346978,39.49591368653356]}"
37,2,Rice,CA_Zone1,test,17,170,2021,0,0.0371,0.06155,0.0447,0.1007,0.16865,0.192,0.1978,0.18695,0.081,0.0456,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81546019809304,39.43958931821926]}"
38,2,Rice,CA_Zone1,test,17,170,2021,0,0.0197,0.0401,0.0258,0.06885,0.15735,0.18965,0.19405,0.1976,0.11475,0.06245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7046979235611,39.21456133954732]}"
39,2,Rice,CA_Zone1,val,17,170,2021,0,0.02095,0.05265,0.0194,0.0847,0.25155,0.3087,0.30575,0.30935,0.15485,0.08055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72248456618667,39.38299545531974]}"
40,2,Rice,CA_Zone1,train,17,170,2021,0,0.02295,0.0429,0.02735,0.07615,0.18415,0.2209,0.2368,0.23205,0.13545,0.07115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50608041424228,39.28894184507242]}"
41,2,Rice,CA_Zone1,test,17,170,2021,0,0.02405,0.0444,0.0301,0.06965,0.1701,0.21875,0.19525,0.21935,0.1114,0.06295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79174467459228,39.12913155602756]}"
42,2,Rice,CA_Zone1,test,17,170,2021,0,0.0282,0.05875,0.0304,0.0887,0.26045,0.32855,0.31785,0.32845,0.1495,0.0749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74862554095454,39.374371628592186]}"
43,2,Rice,CA_Zone1,val,17,170,2021,0,0.03405,0.0543,0.0425,0.0832,0.1544,0.17775,0.159,0.16605,0.0827,0.0464,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82058059521252,39.450908090799174]}"
44,2,Rice,CA_Zone1,train,17,170,2021,0,0.0205,0.0406,0.01825,0.06125,0.2516,0.3401,0.3214,0.33905,0.12625,0.0596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89603907907855,39.359818920989454]}"
45,2,Rice,CA_Zone1,test,17,170,2021,0,0.03675,0.07015,0.05245,0.1198,0.2461,0.2832,0.29435,0.308,0.19725,0.1087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83917572159379,39.089246357412655]}"
46,2,Rice,CA_Zone1,train,17,170,2021,0,0.02745,0.04695,0.0377,0.07215,0.07215,0.08295,0.0786,0.06535,0.0316,0.02025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68017391630464,39.44740466119111]}"
47,2,Rice,CA_Zone1,test,17,170,2021,0,0.02345,0.0525,0.02255,0.08605,0.35445,0.52015,0.5308,0.534,0.2094,0.0982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7618307756311,39.34957812675049]}"
48,2,Rice,CA_Zone1,test,17,170,2021,0,0.01385,0.0322,0.01375,0.0551,0.17935,0.25245,0.2393,0.2529,0.1056,0.05025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81033980097355,39.41210087052521]}"
49,2,Rice,CA_Zone1,test,17,170,2021,0,0.02235,0.0472,0.0247,0.0845,0.24835,0.32875,0.3351,0.34005,0.15385,0.0788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74296615466459,39.08762938990124]}"
50,2,Rice,CA_Zone1,test,17,170,2021,0,0.02165,0.0347,0.0262,0.0466,0.0617,0.0725,0.0686,0.06935,0.05435,0.0376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52009413267453,39.04612722377492]}"
51,2,Rice,CA_Zone1,test,17,170,2021,0,0.04755,0.0751,0.08615,0.1872,0.2942,0.3558,0.333,0.38975,0.2939,0.18065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6769399812818,39.43581639402596]}"
52,2,Rice,CA_Zone1,test,17,170,2021,0,0.025,0.0527,0.0248,0.0838,0.22955,0.27935,0.29035,0.27875,0.15155,0.0794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54165369949341,39.28436043712341]}"
53,2,Rice,CA_Zone1,test,17,170,2021,0,0.0221,0.0355,0.0193,0.05055,0.14715,0.18445,0.1833,0.18155,0.0947,0.04815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85318944002606,39.41237036511044]}"
54,2,Rice,CA_Zone1,train,17,170,2021,0,0.01635,0.03685,0.0165,0.06125,0.2845,0.43805,0.45385,0.44515,0.15355,0.0661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56375225548274,39.200817115700296]}"
55,2,Rice,CA_Zone1,test,17,170,2021,0,0.0311,0.05245,0.0367,0.0821,0.1748,0.2049,0.20305,0.2075,0.10465,0.0589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73164738208469,39.43096549149172]}"
56,2,Rice,CA_Zone1,test,17,170,2021,0,0.027,0.05825,0.03745,0.0982,0.2382,0.29235,0.3089,0.3019,0.1574,0.08435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74889503553977,39.31777776569266]}"
57,2,Rice,CA_Zone1,test,17,170,2021,0,0.02635,0.0553,0.0257,0.09025,0.2976,0.3803,0.36045,0.38265,0.17695,0.0871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77153258069958,39.436085888611196]}"
58,2,Rice,CA_Zone1,test,17,170,2021,0,0.01605,0.04085,0.0157,0.06645,0.2475,0.354,0.35305,0.34475,0.1414,0.07205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7038894398054,39.138563866510815]}"
59,2,Rice,CA_Zone1,test,17,170,2021,0,0.0243,0.0598,0.02605,0.0818,0.21685,0.2733,0.30895,0.2578,0.15075,0.0884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78312084786474,39.00031314428482]}"
60,2,Rice,CA_Zone1,test,17,170,2021,0,0.0235,0.05295,0.02415,0.0869,0.31355,0.4198,0.43855,0.42645,0.1979,0.09765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72194557701619,39.16093191708539]}"
61,2,Rice,CA_Zone1,test,17,170,2021,0,0.0398,0.0652,0.04545,0.09595,0.15955,0.1813,0.17955,0.176,0.1031,0.0629,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69769106434497,39.45548949874818]}"
62,2,Rice,CA_Zone1,test,17,170,2021,0,0.02395,0.0516,0.0235,0.08275,0.2147,0.2594,0.2385,0.25155,0.11605,0.06395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71008781526581,39.303494552675154]}"
63,2,Rice,CA_Zone1,train,17,170,2021,0,0.02685,0.04875,0.03785,0.07915,0.1148,0.1269,0.1314,0.11955,0.0693,0.0447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94912951237002,39.02214220568892]}"
64,2,Rice,CA_Zone1,test,17,170,2021,0,0.0261,0.0581,0.0338,0.0965,0.2317,0.271,0.2738,0.2829,0.13095,0.0694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76506471065393,39.29190628551002]}"
65,2,Rice,CA_Zone1,train,17,170,2021,0,0.024,0.0466,0.02565,0.0776,0.2081,0.25375,0.236,0.25725,0.12025,0.06485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7941701258594,39.3894633253654]}"
66,2,Rice,CA_Zone1,test,17,170,2021,0,0.0098,0.0262,0.0117,0.0418,0.1344,0.18275,0.18345,0.17695,0.0923,0.0489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51874665974836,39.051247620894394]}"
67,2,Rice,CA_Zone1,test,17,170,2021,0,0.01885,0.03585,0.015,0.0527,0.2383,0.3585,0.3714,0.36685,0.1275,0.05915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91005279751082,39.34418823504577]}"
68,2,Rice,CA_Zone1,test,17,170,2021,0,0.02885,0.0499,0.0427,0.08725,0.1854,0.22645,0.2254,0.2371,0.15155,0.08515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54677409661288,39.32694058159068]}"
69,2,Rice,CA_Zone1,val,17,170,2021,0,0.02845,0.0511,0.0288,0.07715,0.20995,0.25665,0.2555,0.25595,0.12835,0.06815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53276037818063,39.281395996685816]}"
70,2,Rice,CA_Zone1,test,17,170,2021,0,0.0163,0.04095,0.0138,0.0657,0.2832,0.4177,0.424,0.4273,0.16455,0.07695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73865424130081,39.32774906534638]}"
71,2,Rice,CA_Zone1,test,17,170,2021,0,0.01525,0.0323,0.0151,0.05675,0.1939,0.2723,0.28615,0.2736,0.1154,0.0547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77692247240431,39.382456466149264]}"
72,2,Rice,CA_Zone1,test,17,170,2021,0,0.02815,0.0602,0.03565,0.1052,0.21655,0.24865,0.23545,0.2505,0.1372,0.0745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56186579338609,39.266843289083084]}"
73,2,Rice,CA_Zone1,test,17,170,2021,0,0.0266,0.04675,0.03255,0.08725,0.1755,0.21805,0.2062,0.22245,0.13215,0.09085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,39.39512271165535]}"
74,2,Rice,CA_Zone1,train,17,170,2021,0,0.0176,0.0381,0.0174,0.0717,0.2926,0.4336,0.4443,0.4434,0.16545,0.07865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7588663351935,39.339876321682]}"
75,2,Rice,CA_Zone1,train,17,170,2021,0,0.0302,0.0582,0.0345,0.08635,0.1479,0.1593,0.15305,0.1551,0.1008,0.064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52521452979401,39.02618462446746]}"
76,2,Rice,CA_Zone1,val,17,170,2021,0,0.02955,0.05775,0.0337,0.0916,0.15855,0.1775,0.1615,0.1683,0.1062,0.0619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8340553244743,39.09005484116836]}"
77,2,Rice,CA_Zone1,val,17,170,2021,0,0.0343,0.0749,0.0394,0.1207,0.27145,0.3006,0.3017,0.3047,0.15235,0.0787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68933673220265,39.46357433630526]}"
78,2,Rice,CA_Zone1,train,17,170,2021,0,0.0792,0.1193,0.1363,0.19645,0.24305,0.2786,0.28475,0.2891,0.3775,0.30935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60202048658624,39.38137848780832]}"
79,2,Rice,CA_Zone1,test,17,170,2021,0,0.01515,0.03905,0.0136,0.0637,0.22555,0.30825,0.29365,0.30485,0.1339,0.06665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50608041424228,39.11835177261813]}"
80,2,Rice,CA_Zone1,test,17,170,2021,0,0.0253,0.0418,0.0293,0.0611,0.10815,0.1303,0.12115,0.11405,0.04935,0.02745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85480640753747,39.45602848791865]}"
81,2,Rice,CA_Zone1,test,17,170,2021,0,0.01845,0.03525,0.01395,0.0519,0.2366,0.3428,0.3528,0.34315,0.11705,0.04995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90816633541417,39.3751801123479]}"
82,2,Rice,CA_Zone1,test,17,170,2021,0,0.03985,0.06975,0.0596,0.13695,0.2155,0.24175,0.2698,0.2545,0.19965,0.13945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56321326631227,39.28247397502676]}"
83,2,Rice,CA_Zone1,test,17,170,2021,0,0.01895,0.03815,0.0153,0.05985,0.24785,0.3533,0.3548,0.3496,0.12705,0.05915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8084533388769,39.463035347134785]}"
84,2,Rice,CA_Zone1,test,17,170,2021,0,0.02755,0.0443,0.0279,0.0642,0.16695,0.21815,0.20945,0.2213,0.09685,0.0499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79255315834799,39.136407909828925]}"
85,2,Rice,CA_Zone1,test,17,170,2021,0,0.0147,0.03065,0.01305,0.0475,0.23595,0.38975,0.39335,0.40055,0.12765,0.05655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53356886193633,39.231270003831945]}"
86,2,Rice,CA_Zone1,train,17,170,2021,0,0.0327,0.0568,0.0458,0.0984,0.21695,0.2625,0.2696,0.2678,0.1266,0.06935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95344142573379,39.373832639421714]}"
87,2,Rice,CA_Zone1,test,17,170,2021,0,0.0299,0.0512,0.03395,0.0798,0.1395,0.15305,0.1486,0.1478,0.07105,0.04385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74700857344313,39.27735357790728]}"
88,2,Rice,CA_Zone1,val,17,170,2021,0,0.02215,0.0548,0.0287,0.08235,0.1121,0.128,0.1226,0.1066,0.0747,0.04805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98685875430304,39.16632180879011]}"
89,2,Rice,CA_Zone1,test,17,170,2021,0,0.0336,0.06515,0.03785,0.1011,0.1908,0.2133,0.217,0.21155,0.11125,0.0682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55836236377803,39.227497079638646]}"
90,2,Rice,CA_Zone1,test,17,170,2021,0,0.01965,0.0363,0.02,0.05505,0.1697,0.2263,0.2202,0.2236,0.09755,0.0509,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56968113635793,39.22803606880912]}"
91,2,Rice,CA_Zone1,test,17,170,2021,0,0.02795,0.05625,0.04405,0.0839,0.12515,0.13495,0.1418,0.1285,0.06875,0.042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54946904246525,39.200547621115064]}"
92,2,Rice,CA_Zone1,test,17,170,2021,0,0.0159,0.0397,0.01115,0.0622,0.24855,0.34745,0.3565,0.34895,0.14785,0.0704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74889503553977,39.3293660328578]}"
93,2,Rice,CA_Zone1,test,17,170,2021,0,0.0322,0.0519,0.03925,0.0742,0.1229,0.1344,0.1472,0.13625,0.0734,0.0441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89927301410138,39.4684252388395]}"
94,2,Rice,CA_Zone1,test,17,170,2021,0,0.0355,0.0631,0.0557,0.15615,0.2742,0.3325,0.3282,0.34245,0.2213,0.13085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76883763484723,39.48675087063554]}"
95,2,Rice,CA_Zone1,test,17,170,2021,0,0.0303,0.058,0.0368,0.0965,0.2221,0.2568,0.23395,0.2628,0.1295,0.06655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72167608243096,39.09463624911737]}"
96,2,Rice,CA_Zone1,train,17,170,2021,0,0.02765,0.045,0.0305,0.06905,0.1513,0.1778,0.161,0.17875,0.10065,0.05635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93403781559681,39.00031314428482]}"
97,2,Rice,CA_Zone1,test,17,170,2021,0,0.0245,0.05905,0.02255,0.09355,0.276,0.3195,0.3203,0.3121,0.14085,0.0647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91032229209605,39.47085069010662]}"
98,2,Rice,CA_Zone1,test,17,170,2021,0,0.03565,0.05505,0.04285,0.0799,0.16785,0.1903,0.1949,0.20195,0.096,0.05355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99602157020105,39.1482656715793]}"
99,2,Rice,CA_Zone1,train,17,170,2021,0,0.027,0.0436,0.03185,0.06905,0.1303,0.1563,0.1459,0.1555,0.08405,0.04745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75697987309685,39.380300509467375]}"
100,2,Rice,CA_Zone1,test,17,170,2021,0,0.0197,0.0415,0.01425,0.06335,0.3073,0.46095,0.4616,0.46975,0.1632,0.07355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90627987331752,39.413717838036625]}"
101,2,Rice,CA_Zone1,test,17,170,2021,0,0.01945,0.0367,0.0142,0.0603,0.275,0.42235,0.4252,0.43205,0.1511,0.0672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76156128104586,39.467347260498556]}"
102,2,Rice,CA_Zone1,test,17,170,2021,0,0.0266,0.0512,0.02455,0.0773,0.2411,0.3133,0.3317,0.3103,0.13495,0.0662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91679016214171,39.489715311073134]}"
103,2,Rice,CA_Zone1,train,17,170,2021,0,0.0198,0.036,0.0175,0.0539,0.2131,0.3104,0.2955,0.30525,0.12125,0.05825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8857982848396,39.05448155591723]}"
104,2,Rice,CA_Zone1,train,17,170,2021,0,0.0214,0.04405,0.0168,0.06615,0.265,0.3678,0.387,0.37035,0.1501,0.0708,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,39.47677957098181]}"
105,2,Rice,CA_Zone1,test,17,170,2021,0,0.0202,0.0447,0.02025,0.06705,0.24495,0.3313,0.3285,0.3334,0.1191,0.0581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85696236421936,39.432043469832664]}"
106,2,Rice,CA_Zone1,test,17,170,2021,0,0.02395,0.04825,0.0237,0.07625,0.1991,0.2367,0.2242,0.2348,0.1291,0.06895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52602301354972,39.287324877561005]}"
107,2,Rice,CA_Zone1,train,17,170,2021,0,0.0278,0.04535,0.03725,0.11055,0.21665,0.2736,0.2804,0.286,0.19045,0.1198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91948510799408,39.347422170068604]}"
108,2,Rice,CA_Zone1,train,17,170,2021,0,0.0107,0.0219,0.0091,0.03785,0.16015,0.2402,0.2579,0.24375,0.10025,0.04775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53545532403298,39.281126502100584]}"
109,2,Rice,CA_Zone1,test,17,170,2021,0,0.0245,0.05015,0.0256,0.07795,0.18825,0.2186,0.2161,0.2205,0.11695,0.0632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55000803163571,39.2121358882802]}"
