pixel_id,label,class_name,zone,split,time_step,DOY,year,is_missing,B2_Blue,B3_Green,B4_Red,B5_RedEdge1,B6_RedEdge2,B7_RedEdge3,B8_NIR,B8A_RedEdge4,B11_SWIR1,B12_SWIR2,.geo
43,2,Rice,CA_Zone1,val,14,140,2021,0,0.07735,0.08845,0.1025,0.1199,0.125,0.13375,0.1351,0.1446,0.1633,0.1296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82058059521252,39.450908090799174]}"
44,2,Rice,CA_Zone1,train,14,140,2021,0,0.03805,0.0609,0.0536,0.0887,0.11125,0.1223,0.1257,0.1261,0.10305,0.06005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89603907907855,39.359818920989454]}"
45,2,Rice,CA_Zone1,test,14,140,2021,0,0.03915,0.0479,0.05065,0.0584,0.0437,0.0488,0.0481,0.0431,0.02845,0.02235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83917572159379,39.089246357412655]}"
46,2,Rice,CA_Zone1,train,14,140,2021,0,0.0524,0.07025,0.0729,0.09285,0.06365,0.07425,0.0705,0.05755,0.0281,0.0222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68017391630464,39.44740466119111]}"
47,2,Rice,CA_Zone1,test,14,140,2021,0,0.02,0.03495,0.03935,0.05695,0.0558,0.06305,0.06115,0.0542,0.01885,0.01435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7618307756311,39.34957812675049]}"
48,2,Rice,CA_Zone1,test,14,140,2021,0,0.0313,0.0603,0.0477,0.0856,0.09705,0.1028,0.097,0.0917,0.0449,0.0294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81033980097355,39.41210087052521]}"
49,2,Rice,CA_Zone1,test,14,140,2021,0,0.0218,0.0384,0.0423,0.066,0.06345,0.06925,0.05705,0.0641,0.0353,0.02975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74296615466459,39.08762938990124]}"
50,2,Rice,CA_Zone1,test,14,140,2021,0,0.04635,0.0679,0.0769,0.0938,0.055,0.05845,0.0442,0.04,0.0287,0.0283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52009413267453,39.04612722377492]}"
51,2,Rice,CA_Zone1,test,14,140,2021,0,0.033,0.0506,0.06795,0.14935,0.22105,0.25375,0.2008,0.28185,0.20715,0.13345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6769399812818,39.43581639402596]}"
52,2,Rice,CA_Zone1,test,14,140,2021,0,0.0161,0.03155,0.0261,0.0539,0.044,0.0534,0.0482,0.04125,0.0127,0.00895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54165369949341,39.28436043712341]}"
53,2,Rice,CA_Zone1,test,14,140,2021,0,0.02725,0.0396,0.04375,0.05825,0.04375,0.0504,0.04335,0.03825,0.01205,0.0106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85318944002606,39.41237036511044]}"
54,2,Rice,CA_Zone1,train,14,140,2021,0,0.027,0.0534,0.0455,0.0907,0.1071,0.1203,0.118,0.1073,0.0405,0.0284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56375225548274,39.200817115700296]}"
55,2,Rice,CA_Zone1,test,14,140,2021,0,0.03215,0.04335,0.05365,0.0651,0.05505,0.0611,0.0587,0.05445,0.0206,0.0163,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73164738208469,39.43096549149172]}"
56,2,Rice,CA_Zone1,test,14,140,2021,0,0.04445,0.0665,0.0662,0.09545,0.1009,0.1092,0.1162,0.11015,0.0734,0.04845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74889503553977,39.31777776569266]}"
57,2,Rice,CA_Zone1,test,14,140,2021,0,0.02075,0.0289,0.0337,0.04705,0.0403,0.04505,0.04385,0.04245,0.0082,0.0075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77153258069958,39.436085888611196]}"
58,2,Rice,CA_Zone1,test,14,140,2021,0,0.0286,0.06025,0.045,0.10325,0.1216,0.13265,0.1218,0.11855,0.0578,0.03895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7038894398054,39.138563866510815]}"
59,2,Rice,CA_Zone1,test,14,140,2021,0,0.0411,0.05355,0.0629,0.07125,0.06625,0.0736,0.0832,0.07305,0.11245,0.0902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78312084786474,39.00031314428482]}"
60,2,Rice,CA_Zone1,test,14,140,2021,0,0.02855,0.0424,0.04995,0.06685,0.05975,0.0666,0.06485,0.05705,0.01135,0.00975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72194557701619,39.16093191708539]}"
61,2,Rice,CA_Zone1,test,14,140,2021,0,0.0291,0.0442,0.0584,0.0721,0.06075,0.0684,0.06815,0.0629,0.01555,0.0138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69769106434497,39.45548949874818]}"
62,2,Rice,CA_Zone1,test,14,140,2021,0,0.0392,0.05135,0.06225,0.07145,0.0489,0.05655,0.0548,0.042,0.0213,0.02005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71008781526581,39.303494552675154]}"
63,2,Rice,CA_Zone1,train,14,140,2021,0,0.04655,0.05955,0.0603,0.07325,0.05745,0.0633,0.056,0.0501,0.026,0.0237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94912951237002,39.02214220568892]}"
64,2,Rice,CA_Zone1,test,14,140,2021,0,0.05935,0.0911,0.0792,0.12995,0.1514,0.16825,0.1903,0.171,0.1405,0.09625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76506471065393,39.29190628551002]}"
65,2,Rice,CA_Zone1,train,14,140,2021,0,0.0259,0.03955,0.0448,0.05865,0.0584,0.06425,0.0615,0.0603,0.0206,0.0177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7941701258594,39.3894633253654]}"
66,2,Rice,CA_Zone1,test,14,140,2021,0,0.01755,0.03805,0.0319,0.06365,0.0592,0.06605,0.06155,0.0453,0.052,0.0306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51874665974836,39.051247620894394]}"
67,2,Rice,CA_Zone1,test,14,140,2021,0,0.031,0.05495,0.03915,0.0781,0.0956,0.10525,0.10305,0.0947,0.0412,0.0278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91005279751082,39.34418823504577]}"
68,2,Rice,CA_Zone1,test,14,140,2021,0,0.0225,0.04175,0.0496,0.08275,0.08815,0.09845,0.1003,0.0968,0.0523,0.03645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54677409661288,39.32694058159068]}"
69,2,Rice,CA_Zone1,val,14,140,2021,0,0.01805,0.0314,0.04025,0.0546,0.0376,0.044,0.0407,0.0313,0.0083,0.00865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53276037818063,39.281395996685816]}"
70,2,Rice,CA_Zone1,test,14,140,2021,0,0.0196,0.03665,0.0295,0.0589,0.06405,0.0618,0.07245,0.06045,0.03555,0.02245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73865424130081,39.32774906534638]}"
71,2,Rice,CA_Zone1,test,14,140,2021,0,0.03485,0.05465,0.049,0.0786,0.0749,0.0779,0.0635,0.0715,0.028,0.02065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77692247240431,39.382456466149264]}"
72,2,Rice,CA_Zone1,test,14,140,2021,0,0.02915,0.0526,0.0567,0.0866,0.06675,0.0723,0.06485,0.0547,0.0155,0.014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56186579338609,39.266843289083084]}"
73,2,Rice,CA_Zone1,test,14,140,2021,0,0.03185,0.0532,0.0513,0.0944,0.10005,0.1139,0.0819,0.1065,0.08145,0.06225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,39.39512271165535]}"
74,2,Rice,CA_Zone1,train,14,140,2021,0,0.0307,0.05095,0.04895,0.08175,0.0859,0.0956,0.08945,0.0854,0.03815,0.03065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7588663351935,39.339876321682]}"
75,2,Rice,CA_Zone1,train,14,140,2021,0,0.05365,0.0943,0.1496,0.16105,0.1486,0.1597,0.15685,0.1524,0.1913,0.168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52521452979401,39.02618462446746]}"
76,2,Rice,CA_Zone1,val,14,140,2021,0,0.0637,0.0789,0.0937,0.09845,0.0905,0.0982,0.10435,0.10225,0.14845,0.14035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8340553244743,39.09005484116836]}"
77,2,Rice,CA_Zone1,val,14,140,2021,0,0.03395,0.05365,0.0585,0.07335,0.05175,0.06025,0.05315,0.0434,0.01325,0.01115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68933673220265,39.46357433630526]}"
78,2,Rice,CA_Zone1,train,14,140,2021,0,0.0783,0.11095,0.1509,0.17695,0.17145,0.1861,0.19305,0.19135,0.2386,0.2343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60202048658624,39.38137848780832]}"
79,2,Rice,CA_Zone1,test,14,140,2021,0,0.02645,0.05375,0.04685,0.08165,0.06535,0.07145,0.06105,0.0511,0.0308,0.02285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50608041424228,39.11835177261813]}"
80,2,Rice,CA_Zone1,test,14,140,2021,0,0.04065,0.05155,0.0562,0.06365,0.0461,0.05055,0.04905,0.04045,0.00325,0.0035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85480640753747,39.45602848791865]}"
81,2,Rice,CA_Zone1,test,14,140,2021,0,0.0258,0.04855,0.0339,0.07005,0.0807,0.08935,0.09065,0.07705,0.0309,0.02175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90816633541417,39.3751801123479]}"
82,2,Rice,CA_Zone1,test,14,140,2021,0,0.04495,0.06635,0.07775,0.13035,0.1341,0.13625,0.1169,0.1353,0.12505,0.11195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56321326631227,39.28247397502676]}"
83,2,Rice,CA_Zone1,test,14,140,2021,0,0.04715,0.0694,0.0625,0.09465,0.10065,0.10805,0.1071,0.1016,0.02655,0.01915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8084533388769,39.463035347134785]}"
84,2,Rice,CA_Zone1,test,14,140,2021,0,0.03995,0.06945,0.05265,0.09895,0.10695,0.1135,0.1119,0.1034,0.0456,0.02765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79255315834799,39.136407909828925]}"
85,2,Rice,CA_Zone1,test,14,140,2021,0,0.03065,0.0558,0.0449,0.0874,0.1128,0.1217,0.11545,0.108,0.0574,0.03855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53356886193633,39.231270003831945]}"
86,2,Rice,CA_Zone1,train,14,140,2021,0,0.02445,0.04545,0.0381,0.0649,0.0626,0.0676,0.06835,0.05605,0.02125,0.01645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95344142573379,39.373832639421714]}"
87,2,Rice,CA_Zone1,test,14,140,2021,0,0.042,0.0545,0.0555,0.0721,0.0602,0.0684,0.06785,0.05845,0.0149,0.01475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74700857344313,39.27735357790728]}"
88,2,Rice,CA_Zone1,val,14,140,2021,0,0.0791,0.10035,0.1202,0.12825,0.1194,0.12645,0.13065,0.128,0.17865,0.178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98685875430304,39.16632180879011]}"
89,2,Rice,CA_Zone1,test,14,140,2021,0,0.07075,0.1028,0.1384,0.1561,0.14325,0.1501,0.15515,0.1525,0.21485,0.2128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55836236377803,39.227497079638646]}"
90,2,Rice,CA_Zone1,test,14,140,2021,0,0.03215,0.05715,0.04985,0.08355,0.0821,0.0903,0.0824,0.07635,0.047,0.03285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56968113635793,39.22803606880912]}"
91,2,Rice,CA_Zone1,test,14,140,2021,0,0.088,0.1184,0.1563,0.1736,0.1748,0.18585,0.1964,0.19885,0.25655,0.2351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54946904246525,39.200547621115064]}"
92,2,Rice,CA_Zone1,test,14,140,2021,0,0.01895,0.03615,0.03825,0.0638,0.05785,0.06605,0.0627,0.05365,0.0148,0.01115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74889503553977,39.3293660328578]}"
93,2,Rice,CA_Zone1,test,14,140,2021,0,0.03535,0.04735,0.05735,0.0669,0.0509,0.05595,0.0594,0.0472,0.02265,0.01985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89927301410138,39.4684252388395]}"
94,2,Rice,CA_Zone1,test,14,140,2021,0,0.03535,0.05845,0.05955,0.1378,0.1921,0.21435,0.1561,0.226,0.15275,0.0968,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76883763484723,39.48675087063554]}"
95,2,Rice,CA_Zone1,test,14,140,2021,0,0.02395,0.04195,0.0518,0.06695,0.0572,0.06385,0.06,0.0513,0.0068,0.0091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72167608243096,39.09463624911737]}"
96,2,Rice,CA_Zone1,train,14,140,2021,0,0.03005,0.0418,0.0443,0.0533,0.0383,0.042,0.04115,0.03185,0.0143,0.0146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93403781559681,39.00031314428482]}"
97,2,Rice,CA_Zone1,test,14,140,2021,0,0.0146,0.03385,0.0255,0.05425,0.02965,0.03505,0.02915,0.01825,0.00385,0.00275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91032229209605,39.47085069010662]}"
98,2,Rice,CA_Zone1,test,14,140,2021,0,0.0306,0.04985,0.05435,0.07475,0.0717,0.08035,0.08385,0.07555,0.02565,0.02025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99602157020105,39.1482656715793]}"
99,2,Rice,CA_Zone1,train,14,140,2021,0,0.0298,0.04705,0.04505,0.0595,0.04215,0.04565,0.04255,0.03365,0.01485,0.0105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75697987309685,39.380300509467375]}"
100,2,Rice,CA_Zone1,test,14,140,2021,0,0.02005,0.03905,0.0388,0.06465,0.0618,0.07085,0.06795,0.0614,0.019,0.0138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90627987331752,39.413717838036625]}"
101,2,Rice,CA_Zone1,test,14,140,2021,0,0.02025,0.0354,0.031,0.05555,0.05745,0.06195,0.0588,0.0531,0.0179,0.0135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76156128104586,39.467347260498556]}"
102,2,Rice,CA_Zone1,test,14,140,2021,0,0.107,0.1328,0.1615,0.17475,0.1766,0.18315,0.1946,0.19135,0.2627,0.24805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91679016214171,39.489715311073134]}"
103,2,Rice,CA_Zone1,train,14,140,2021,0,0.0308,0.0528,0.04405,0.07055,0.06815,0.07475,0.0703,0.0614,0.02615,0.01845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8857982848396,39.05448155591723]}"
104,2,Rice,CA_Zone1,train,14,140,2021,0,0.022,0.03455,0.0349,0.0607,0.06095,0.0664,0.0649,0.0598,0.0237,0.0162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,39.47677957098181]}"
105,2,Rice,CA_Zone1,test,14,140,2021,0,0.0377,0.0652,0.0535,0.0915,0.1051,0.11495,0.1159,0.10515,0.0283,0.0205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85696236421936,39.432043469832664]}"
106,2,Rice,CA_Zone1,test,14,140,2021,0,0.0158,0.02915,0.04105,0.0539,0.03215,0.0363,0.03325,0.02015,0.0079,0.00955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52602301354972,39.287324877561005]}"
107,2,Rice,CA_Zone1,train,14,140,2021,0,0.0321,0.06355,0.0567,0.1122,0.1537,0.1551,0.1227,0.16795,0.12145,0.0801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91948510799408,39.347422170068604]}"
108,2,Rice,CA_Zone1,train,14,140,2021,0,0.02125,0.03765,0.03755,0.0694,0.0821,0.09145,0.08765,0.0857,0.04425,0.0308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53545532403298,39.281126502100584]}"
109,2,Rice,CA_Zone1,test,14,140,2021,0,0.0531,0.0718,0.0772,0.097,0.073,0.0802,0.0706,0.0666,0.046,0.0419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55000803163571,39.2121358882802]}"
