pixel_id,label,class_name,zone,split,time_step,DOY,year,is_missing,B2_Blue,B3_Green,B4_Red,B5_RedEdge1,B6_RedEdge2,B7_RedEdge3,B8_NIR,B8A_RedEdge4,B11_SWIR1,B12_SWIR2,.geo
10,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57075911469887,39.07819707941798]}"
11,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62465803174605,39.02133372193322]}"
12,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62519702091652,39.02133372193322]}"
13,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62465803174605,39.02187271110369]}"
14,1,Grapes,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62411904257557,39.02133372193322]}"
15,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62384954799033,39.02133372193322]}"
16,1,Grapes,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02133372193322]}"
17,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56186579338609,39.43797235070785]}"
18,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56132680421562,39.43770285612261]}"
19,1,Grapes,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02187271110369]}"
20,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02106422734798]}"
21,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62492752633128,39.02187271110369]}"
22,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62411904257557,39.02187271110369]}"
23,1,Grapes,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.63166489096218,39.03157451617218]}"
24,1,Grapes,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62384954799033,39.02160321651845]}"
25,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62492752633128,39.02106422734798]}"
26,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62411904257557,39.02106422734798]}"
27,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78258185869426,39.19515772941034]}"
28,1,Grapes,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6235800534051,39.02187271110369]}"
29,1,Grapes,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716081,39.02160321651845]}"
30,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89954250868662,39.38838534702445]}"
31,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70308095604967,39.23100050924671]}"
32,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73272536042562,39.11484834301006]}"
33,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.906818862488,39.39539220624059]}"
34,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56132680421562,39.29487072594761]}"
35,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53922824822628,39.254177043576995]}"
36,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69176218346978,39.49591368653356]}"
37,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81546019809304,39.43958931821926]}"
38,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7046979235611,39.21456133954732]}"
39,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72248456618667,39.38299545531974]}"
40,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50608041424228,39.28894184507242]}"
41,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79174467459228,39.12913155602756]}"
42,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74862554095454,39.374371628592186]}"
43,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82058059521252,39.450908090799174]}"
44,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89603907907855,39.359818920989454]}"
45,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83917572159379,39.089246357412655]}"
46,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68017391630464,39.44740466119111]}"
47,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7618307756311,39.34957812675049]}"
48,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.81033980097355,39.41210087052521]}"
49,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74296615466459,39.08762938990124]}"
50,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52009413267453,39.04612722377492]}"
51,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.6769399812818,39.43581639402596]}"
52,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54165369949341,39.28436043712341]}"
53,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85318944002606,39.41237036511044]}"
54,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56375225548274,39.200817115700296]}"
55,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73164738208469,39.43096549149172]}"
56,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74889503553977,39.31777776569266]}"
57,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77153258069958,39.436085888611196]}"
58,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7038894398054,39.138563866510815]}"
59,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78312084786474,39.00031314428482]}"
60,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72194557701619,39.16093191708539]}"
61,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69769106434497,39.45548949874818]}"
62,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71008781526581,39.303494552675154]}"
63,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94912951237002,39.02214220568892]}"
64,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76506471065393,39.29190628551002]}"
65,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7941701258594,39.3894633253654]}"
66,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51874665974836,39.051247620894394]}"
67,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91005279751082,39.34418823504577]}"
68,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54677409661288,39.32694058159068]}"
69,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53276037818063,39.281395996685816]}"
70,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73865424130081,39.32774906534638]}"
71,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77692247240431,39.382456466149264]}"
72,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56186579338609,39.266843289083084]}"
73,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,39.39512271165535]}"
74,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7588663351935,39.339876321682]}"
75,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52521452979401,39.02618462446746]}"
76,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8340553244743,39.09005484116836]}"
77,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.68933673220265,39.46357433630526]}"
78,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.60202048658624,39.38137848780832]}"
79,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50608041424228,39.11835177261813]}"
80,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85480640753747,39.45602848791865]}"
81,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90816633541417,39.3751801123479]}"
82,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56321326631227,39.28247397502676]}"
83,2,Rice,CA_Zone1,test,36,360,2021,0,0.1284,0.1198,0.1176,0.1234,0.1122,0.1088,0.12,0.1026,0.0741,0.0621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8084533388769,39.463035347134785]}"
84,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.79255315834799,39.136407909828925]}"
85,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53356886193633,39.231270003831945]}"
86,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95344142573379,39.373832639421714]}"
87,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74700857344313,39.27735357790728]}"
88,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98685875430304,39.16632180879011]}"
89,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55836236377803,39.227497079638646]}"
90,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56968113635793,39.22803606880912]}"
91,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54946904246525,39.200547621115064]}"
92,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74889503553977,39.3293660328578]}"
93,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89927301410138,39.4684252388395]}"
94,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76883763484723,39.48675087063554]}"
95,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72167608243096,39.09463624911737]}"
96,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93403781559681,39.00031314428482]}"
97,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91032229209605,39.47085069010662]}"
98,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99602157020105,39.1482656715793]}"
99,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75697987309685,39.380300509467375]}"
100,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90627987331752,39.413717838036625]}"
101,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76156128104586,39.467347260498556]}"
102,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91679016214171,39.489715311073134]}"
103,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8857982848396,39.05448155591723]}"
104,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9227190430169,39.47677957098181]}"
105,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85696236421936,39.432043469832664]}"
106,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52602301354972,39.287324877561005]}"
107,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.91948510799408,39.347422170068604]}"
108,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53545532403298,39.281126502100584]}"
109,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55000803163571,39.2121358882802]}"
110,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90789684082893,39.33125249495445]}"
111,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71493871780005,39.012440400620434]}"
112,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94939900695525,39.03804238621784]}"
113,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52817897023161,39.25309906523605]}"
114,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.53653330237393,39.09894816248114]}"
115,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74754756261359,39.347422170068604]}"
116,2,Rice,CA_Zone1,val,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71682517989672,39.25552451650317]}"
117,2,Rice,CA_Zone1,test,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9197546025793,39.49079328941408]}"
118,2,Rice,CA_Zone1,train,36,360,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86073528841266,39.47192866844757]}"
